Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	GAS_TO_HVC	HABER_BOSCH	AMMONIA_TO_H2	OIL_TO_HVC	INDUSTRY_CCS	ADLIBIO_TO_HVC	ADLIBIO_TO_FUEL	ATM_CCS	BIO_HYDROLYSIS	BIOMASS_TO_METHANOL	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	METHANE_TO_METHANOL	METHANOL_TO_HVC	REDIFUEL	SMR	SYN_METHANATION	SYN_METHANOLATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1				0.000000	0.000000							0.492471																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002531	0.003009											0.000000	
 1 	 2				0.000000	0.000000							0.492553																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002463	0.002858											0.000000	
 1 	 3				0.000000	0.000000							0.492965																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002492	0.002475											0.000000	
 1 	 4				0.000000	0.000000							0.493517																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.003031	0.002462											0.000000	
 1 	 5				0.000000	0.000000							0.493364																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002930	0.002514											0.000000	
 1 	 6				0.000000	0.000000							0.493300																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002889	0.002537											0.000000	
 1 	 7				0.000000	0.000000							0.493287																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002880	0.002541											0.000000	
 1 	 8				0.000000	0.000000							0.493286																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002879	0.002541											0.000000	
 1 	 9				0.000000	0.000000							0.493313																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002896	0.002531											0.000000	
 1 	 10				0.000000	0.000000							0.493358																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002925	0.002516											0.000000	
 1 	 11				0.000000	0.000000							0.493422																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002970	0.002497											0.000000	
 1 	 12				0.000000	0.000000							0.493252																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002869	0.002566											0.000000	
 1 	 13				0.000000	0.000000							0.493051																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002757	0.002654											0.000000	
 1 	 14				0.000000	0.000000							0.492899																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002677	0.002726											0.000000	
 1 	 15				0.000000	0.000000							0.492810																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002636	0.002775											0.000000	
 1 	 16				0.000000	0.000000							0.492729																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002607	0.002827											0.000000	
 1 	 17				0.000000	0.000000							0.492641																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002576	0.002884											0.000000	
 1 	 18				0.000000	0.000000							0.492687																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002587	0.002848											0.000000	
 1 	 19				0.000000	0.000000							0.492712																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002591	0.002828											0.000000	
 1 	 20				0.000000	0.000000							0.492723																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002593	0.002818											0.000000	
 1 	 21				0.000000	0.000000							0.492730																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002595	0.002813											0.000000	
 1 	 22				0.000000	0.000000							0.492734																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002595	0.002810											0.000000	
 1 	 23				0.000000	0.000000							0.492736																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002596	0.002808											0.000000	
 1 	 24				0.000000	0.000000							0.492731																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002596	0.002814											0.000000	
 2 	 1				0.000002	0.000000							0.493134																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002855	0.002668											0.000000	
 2 	 2				0.000002	0.000000							0.493343																																																																		-0.000000	-0.000000						-0.000000								-0.000000			-0.492949												0.000001												0.000000																																										-0.002907	0.002512											0.000000	
