Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_BE	METHANOL_RE_IMPORT	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	SMR	SYN_METHANATION	ADLIBIO_TO_FUEL	REDIFUEL	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1												2.429652	8.262782																																		-0.000001			-7.389491							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 2												2.390900	8.301268																																		-0.000001			-7.389226							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 3												2.344183	8.347903																																		-0.000001			-7.389144							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 4												2.369727	8.321925																																		-0.000001			-7.388710							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 5												2.351646	8.339942																																		-0.000001			-7.388646							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 6												2.357041	8.334828																																		-0.000001			-7.388927							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 7												2.367120	8.324755																																		-0.000001			-7.388933							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 8												2.372229	8.320329																																		-0.000001			-7.389616							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 9												2.366687	8.325849																																		-0.000001			-7.389594							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 10												2.375133	8.317807																																		-0.000001			-7.389998							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 11												2.375928	8.317173																																		-0.000001			-7.390159							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 12												2.376987	8.316276																																		-0.000001			-7.390320							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 13												2.378083	8.315287																																		-0.000001			-7.390428							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 14												2.379289	8.314097																																		-0.000001			-7.390443							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 15												2.380830	8.312599																																		-0.000001			-7.390487							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 16												2.383203	8.310319																																		-0.000001			-7.390581							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 17												2.378904	8.314748																																		-0.000001			-7.390710							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 18												2.382613	8.311097																																		-0.000001			-7.390768							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 19												2.386616	8.307160																																		-0.000001			-7.390834							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 20												2.392882	8.301106																																		-0.000001			-7.391046							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 21												2.399204	8.294967																																		-0.000001			-7.391229							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 22												2.404161	8.290055																																		-0.000001			-7.391274							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
 1 	 23												2.409374	8.285074																																		-0.000001			-7.391505							-0.000000					-0.000000											-0.000000																															-3.302940	-0.000000										-0.000000		-0.000000					-0.000000	-0.000000																																																			0.000000	
