Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_BE	METHANOL_RE_IMPORT	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	SMR	SYN_METHANATION	ADLIBIO_TO_FUEL	REDIFUEL	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000004	0.000015	-1.319823	2.576047																			-8.522070	
 1 	 2																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000009	-1.332113	2.780475																			-8.714199	
 1 	 3																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.173119	2.861625																			-8.954340	
 1 	 4																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.160402	2.992998																			-9.098430	
 1 	 5																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000006	-1.136900	3.065546																			-9.194480	
 1 	 6																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.085561	3.158297																			-9.338570	
 1 	 7																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.079024	3.199801																			-9.386610	
 1 	 8																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.050959	3.267786																			-9.482660	
 1 	 9																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.054769	3.271596																			-9.482660	
 1 	 10																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.259783	2.900278																			-8.906329	
 1 	 11																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.526997	2.495081																			-8.233918	
 1 	 12																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000008	-1.804395	2.148079																			-7.609519	
 1 	 13																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-2.015401	1.926814																			-7.177249	
 1 	 14																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-2.113811	1.833123																			-6.985148	
 1 	 15																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-2.088584	1.855936																			-7.033188	
 1 	 16																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-1.918328	2.021870																			-7.369378	
 1 	 17																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-1.693349	2.277172																			-7.849659	
 1 	 18																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-1.671050	2.302913																			-7.897699	
 1 	 19																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-1.627363	2.355276																			-7.993749	
 1 	 20																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-1.604622	2.380575																			-8.041789	
 1 	 21																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-1.560845	2.432849																			-8.137839	
 1 	 22																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000008	-1.515802	2.483886																			-8.233918	
 1 	 23																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000009	0.000006	-1.483422	2.499519																			-8.281929	
 1 	 24																																																							6.518375	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000																																				0.000000	0.000000		0.747459					0.000000						0.000000			0.000000			0.000000																															-0.000015	0.000003	-1.423946	2.536131																			-8.378008	
 2 	 1																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000014	0.000003	-1.033689	3.298564																			-9.530700	
 2 	 2																																																							6.518373	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000012	0.000004	-0.988232	3.397195																			-9.674790	
 2 	 3																																																							6.518373	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000011	0.000005	-0.944154	3.497206																			-9.818880	
 2 	 4																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000011	0.000005	-0.916424	3.565524																			-9.914930	
 2 	 5																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000010	0.000006	-0.886858	3.632008																			-10.010980	
 2 	 6																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000009	0.000006	-0.872273	3.665462																			-10.059020	
 2 	 7																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000009	0.000006	-0.857497	3.698725																			-10.107060	
 2 	 8																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000009	0.000007	-0.872627	3.665814																			-10.059020	
 2 	 9																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000009	0.000007	-0.996225	3.405182																			-9.674790	
 2 	 10																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.228626	2.965171																			-9.002379	
 2 	 11																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.547946	2.467991																			-8.185879	
 2 	 12																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000007	-1.872960	2.072554																			-7.465429	
 2 	 13																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000008	-2.191555	1.766778																			-6.841058	
 2 	 14																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000008	-2.377180	1.616183																			-6.504838	
 2 	 15																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000008	0.000008	-2.440027	1.582979																			-6.408788	
 2 	 16																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-2.385136	1.624138																			-6.504838	
 2 	 17																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000008	-2.173544	1.796806																			-6.889098	
 2 	 18																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000009	-1.888565	2.040147																			-7.417418	
 2 	 19																																																							6.518373	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000007	0.000009	-1.792238	2.135920																			-7.609519	
 2 	 20																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000006	0.000010	-1.674614	2.258434																			-7.849659	
 2 	 21																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000006	0.000010	-1.577347	2.353296																			-8.041789	
 2 	 22																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000005	0.000011	-1.474838	2.442916																			-8.233918	
 2 	 23																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000005	0.000012	-1.345191	2.553407																			-8.474059	
 2 	 24																																																							6.518374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000		0.000000																																				0.000000	0.000000		0.747458					0.000000						0.000000			0.000000			0.000000																															-0.000004	0.000014	-1.230610	2.630925																			-8.666160	
