Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_BE	METHANOL_RE_IMPORT	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	SMR	SYN_METHANATION	ADLIBIO_TO_FUEL	REDIFUEL	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1		0.000000		0.034498																																																																																-0.035573				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001084	0.002159									0.000000	
 1 	 2		0.000000		0.014331																																																																																-0.014241				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001609	0.001519									0.000000	
 1 	 3		0.000000		0.008682																																																																																-0.007090				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002647	0.001056									0.000000	
 1 	 4		0.000000		0.084407																																																																																-0.085447				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000913	0.001953									0.000000	
 1 	 5		0.000000		0.226277																																																																																-0.227860				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000956	0.002539									0.000000	
 1 	 6		0.000000		0.569580																																																																																-0.569650				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001820	0.001890									0.000000	
 1 	 7		0.000000		1.104169																																																																																-1.103545				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002085	0.001461									0.000000	
 1 	 8		0.000000		0.961976																																																																																-0.961151				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002187	0.001361									0.000000	
 1 	 9		0.000000		0.890851																																																																																-0.889957				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002205	0.001311									0.000000	
 1 	 10		0.000000		0.997544																																																																																-0.996754				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002169	0.001379									0.000000	
 1 	 11		0.000000		1.139735																																																																																-1.139142				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002073	0.001480									0.000000	
 1 	 12		0.000000		1.253449																																																																																-1.253060				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001976	0.001587									0.000000	
 1 	 13		0.000000		1.139755																																																																																-1.139142				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002083	0.001470									0.000000	
 1 	 14		0.000000		1.153986																																																																																-1.153383				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002078	0.001475									0.000000	
 1 	 15		0.000000		1.296130																																																																																-1.295778				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001960	0.001608									0.000000	
 1 	 16		0.000000		1.352995																																																																																-1.352736				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001919	0.001661									0.000000	
 1 	 17		0.000000		1.352988																																																																																-1.352736				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001915	0.001664									0.000000	
 1 	 18		0.000000		0.997639																																																																																-0.996754				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002218	0.001333									0.000000	
 1 	 19		0.000000		0.712438																																																																																-0.711965				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002075	0.001603									0.000000	
 1 	 20		0.000000		0.533429																																																																																-0.533895				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001595	0.002061									0.000000	
 1 	 21		0.000000		0.354628																																																																																-0.355728				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001255	0.002356									0.000000	
 1 	 22		0.000000		0.226417																																																																																-0.227860				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000968	0.002411									0.000000	
 1 	 23		0.000000		0.140879																																																																																-0.142412				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000729	0.002262									0.000000	
 1 	 24		0.000000		0.056904																																																																																-0.056965				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001843	0.001904									0.000000	
 2 	 1		0.000001		0.035096																																																																																-0.035573				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001483	0.001958									0.000000	
 2 	 2		0.000001		0.015054																																																																																-0.014241				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002161	0.001347									0.000000	
 2 	 3		0.000001		0.009191																																																																																-0.007090				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.003033	0.000931									0.000000	
 2 	 4		0.000001		0.085473																																																																																-0.085447				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001753	0.001727									0.000000	
 2 	 5		0.000001		0.226839																																																																																-0.227860				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001238	0.002257									0.000000	
 2 	 6		0.000001		0.569366																																																																																-0.569650				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001749	0.002032									0.000000	
 2 	 7		0.000001		1.104220																																																																																-1.103545				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002157	0.001481									0.000000	
 2 	 8		0.000001		0.961785																																																																																-0.961151				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002168	0.001532									0.000000	
 2 	 9		0.000001		0.890510																																																																																-0.889957				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002168	0.001614									0.000000	
 2 	 10		0.000001		0.997428																																																																																-0.996754				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002204	0.001529									0.000000	
 2 	 11		0.000001		1.139795																																																																																-1.139142				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002131	0.001477									0.000000	
 2 	 12		0.000001		1.253640																																																																																-1.253060				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002075	0.001494									0.000000	
 2 	 13		0.000001		1.139795																																																																																-1.139142				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002130	0.001476									0.000000	
 2 	 14		0.000001		1.154030																																																																																-1.153383				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002124	0.001476									0.000000	
 2 	 15		0.000001		1.296322																																																																																-1.295778				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002052	0.001507									0.000000	
 2 	 16		0.000001		1.353228																																																																																-1.352736				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002023	0.001531									0.000000	
 2 	 17		0.000001		1.353233																																																																																-1.352736				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002027	0.001529									0.000000	
 2 	 18		0.000001		0.997432																																																																																-0.996754				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002210	0.001530									0.000000	
 2 	 19		0.000001		0.712108																																																																																-0.711965				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001975	0.001832									0.000000	
 2 	 20		0.000001		0.533530																																																																																-0.533895				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001697	0.002061									0.000000	
 2 	 21		0.000001		0.355026																																																																																-0.355728				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001455	0.002156									0.000000	
 2 	 22		0.000001		0.226961																																																																																-0.227860				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001291	0.002189									0.000000	
 2 	 23		0.000001		0.141729																																																																																-0.142412				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001298	0.001980									0.000000	
 2 	 24		0.000001		0.057089																																																																																-0.056965				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001955	0.001830									0.000000	
 3 	 1		0.000000		0.034357																																																																																-0.035573				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001288	0.002504									0.000000	
 3 	 2		0.000000		0.013269																																																																																-0.014241				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000989	0.001961									0.000000	
 3 	 3		0.000000		0.007920																																																																																-0.007090				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002159	0.001328									0.000000	
 3 	 4		0.000000		0.083342																																																																																-0.085447				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000333	0.002438									0.000000	
 3 	 5		0.000000		0.226098																																																																																-0.227860				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000975	0.002737									0.000000	
 3 	 6		0.000000		0.570335																																																																																-0.569650				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002143	0.001458									0.000000	
 3 	 7		0.000000		1.103901																																																																																-1.103545				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001893	0.001537									0.000000	
 3 	 8		0.000000		0.961950																																																																																-0.961151				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002107	0.001307									0.000000	
 3 	 9		0.000000		0.890957																																																																																-0.889957				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002210	0.001210									0.000000	
 3 	 10		0.000000		0.997551																																																																																-0.996754				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002120	0.001323									0.000000	
 3 	 11		0.000000		1.139492																																																																																-1.139142				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001904	0.001555									0.000000	
 3 	 12		0.000000		1.252803																																																																																-1.253060				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001669	0.001926									0.000000	
 3 	 13		0.000000		1.139446																																																																																-1.139142				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001878	0.001574									0.000000	
 3 	 14		0.000000		1.153617																																																																																-1.153383				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001847	0.001613									0.000000	
 3 	 15		0.000000		1.295267																																																																																-1.295778				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001576	0.002087									0.000000	
 3 	 16		0.000000		1.351979																																																																																-1.352736				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001497	0.002255									0.000000	
 3 	 17		0.000000		1.351991																																																																																-1.352736				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001502	0.002248									0.000000	
 3 	 18		0.000000		0.997507																																																																																-0.996754				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002091	0.001337									0.000000	
 3 	 19		0.000000		0.713110																																																																																-0.711965				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002293	0.001149									0.000000	
 3 	 20		0.000000		0.533826																																																																																-0.533895				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001818	0.001887									0.000000	
 3 	 21		0.000000		0.354448																																																																																-0.355728				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001220	0.002500									0.000000	
 3 	 22		0.000000		0.226053																																																																																-0.227860				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000887	0.002694									0.000000	
 3 	 23		0.000000		0.140142																																																																																-0.142412				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000451	0.002721									0.000000	
 3 	 24		0.000000		0.056490																																																																																-0.056965				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001444	0.001920									0.000000	
 4 	 1		0.000000		0.034603																																																																																-0.035573				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001248	0.002218									0.000000	
 4 	 2		0.000000		0.014188																																																																																-0.014241				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001562	0.001615									0.000000	
 4 	 3		0.000000		0.008569																																																																																-0.007090				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002585	0.001106									0.000000	
 4 	 4		0.000000		0.084405																																																																																-0.085447				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000966	0.002008									0.000000	
 4 	 5		0.000000		0.226207																																																																																-0.227860				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.000974	0.002627									0.000000	
 4 	 6		0.000000		0.569538																																																																																-0.569650				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001816	0.001928									0.000000	
 4 	 7		0.000000		1.104268																																																																																-1.103545				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002123	0.001400									0.000000	
 4 	 8		0.000000		0.962047																																																																																-0.961151				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002211	0.001315									0.000000	
 4 	 9		0.000000		0.890895																																																																																-0.889957				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002241	0.001302									0.000000	
 4 	 10		0.000000		0.997597																																																																																-0.996754				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002176	0.001333									0.000000	
 4 	 11		0.000000		1.139754																																																																																-1.139142				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.002059	0.001446									0.000000	
 4 	 12		0.000000		1.253388																																																																																-1.253060				-0.000000	-0.000000																																	0.000000	0.000000																																									-0.001896	0.001568									0.000000	
