Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_BE	METHANOL_RE_IMPORT	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	SMR	SYN_METHANATION	ADLIBIO_TO_FUEL	REDIFUEL	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																					0.000000		0.000003	11.888952														-11.959283																																																															0.000000								-0.000000																																																											-36.199876	37.475948					-1.205745	
 1 	 2																					0.000000		0.000003	12.229611														-11.897778																																																															0.000000								-0.000000																																																											-36.674221	37.548129					-1.205745	
 1 	 3																					0.000000		0.000003	11.602110														-11.796518																																																															0.000000								-0.000000																																																											-37.447539	38.847689					-1.205745	
 1 	 4																					0.000000		0.000003	12.385096														-11.849913																																																															0.000000								-0.000000																																																											-36.595874	37.266432					-1.205745	
 1 	 5																					0.000000		0.000003	12.252078														-11.874327																																																															0.000000								-0.000000																																																											-36.459324	37.287315					-1.205745	
 1 	 6																					0.000000		0.000003	12.234407														-11.857015																																																															0.000000								-0.000000																																																											-36.432678	37.261028					-1.205745	
 1 	 7																					0.000000		0.000003	12.460543														-12.036739																																																															0.000000								-0.000000																																																											-36.458783	37.240721					-1.205745	
 1 	 8																					0.000000		0.000003	11.996510														-11.871435																																																															0.000000								-0.000000																																																											-36.383573	37.464239					-1.205745	
 1 	 9																					0.000000		0.000003	12.445084														-11.891269																																																															0.000000								-0.000000																																																											-36.534229	37.186155					-1.205745	
 1 	 10																					0.000000		0.000003	12.348872														-11.843972																																																															0.000000								-0.000000																																																											-36.538009	37.238851					-1.205745	
 1 	 11																					0.000000		0.000003	12.504692														-11.828956																																																															0.000000								-0.000000																																																											-36.578499	37.108505					-1.205745	
 1 	 12																					0.000000		0.000003	12.540743														-11.768536																																																															0.000000								-0.000000																																																											-36.611797	37.045331					-1.205745	
 1 	 13																					0.000000		0.000003	12.508456														-11.659288																																																															0.000000								-0.000000																																																											-36.646425	37.002998					-1.205745	
 1 	 14																					0.000000		0.000003	12.529802														-11.782974																																																															0.000000								-0.000000																																																											-36.588786	37.047700					-1.205745	
 1 	 15																					0.000000		0.000003	12.508287														-11.833810																																																															0.000000								-0.000000																																																											-36.547442	37.078707					-1.205745	
 1 	 16																					0.000000		0.000003	12.411781														-11.827630																																																															0.000000								-0.000000																																																											-36.513229	37.134819					-1.205745	
 1 	 17																					0.000000		0.000003	12.289886														-11.792048																																																															0.000000								-0.000000																																																											-36.485071	37.192975					-1.205745	
 1 	 18																					0.000000		0.000003	12.151852														-11.825948																																																															0.000000								-0.000000																																																											-36.407801	37.287639					-1.205745	
 1 	 19																					0.000000		0.000003	12.100511														-11.857206																																																															0.000000								-0.000000																																																											-36.365845	37.328281					-1.205745	
 1 	 20																					0.000000		0.000003	11.880131														-11.808031																																																															0.000000								-0.000000																																																											-36.294608	37.428249					-1.205745	
 1 	 21																					0.000000		0.000003	11.727982														-11.789920																																																															0.000000								-0.000000																																																											-36.236654	37.504333					-1.205745	
 1 	 22																					0.000000		0.000003	11.775361														-11.834779																																																															0.000000								-0.000000																																																											-36.226331	37.491491					-1.205745	
 1 	 23																					0.000000		0.000003	11.782907														-11.907055																																																															0.000000								-0.000000																																																											-36.199305	37.529194					-1.205745	
 1 	 24																					0.000000		0.000003	11.821040														-12.018641																																																															0.000000								-0.000000																																																											-36.142910	37.546252					-1.205745	
 2 	 1																					0.000000		0.000048	27.845561														-9.553669																																																															0.000000								-0.000000																																																											-47.480945	30.394749					-1.205745	
 2 	 2																					0.000000		0.000049	29.152480														-9.617163																																																															0.000000								-0.000000																																																											-47.864402	29.534780					-1.205745	
 2 	 3																					0.000000		0.000049	29.706810														-9.411928																																																															0.000000								-0.000000																																																											-48.113843	29.024656					-1.205745	
 2 	 4																					0.000000		0.000048	29.316990														-9.734564																																																															0.000000								-0.000000																																																											-45.831680	27.454950					-1.205745	
 2 	 5																					0.000000		0.000048	29.001988														-9.932353																																																															0.000000								-0.000000																																																											-45.987999	28.124060					-1.205745	
 2 	 6																					0.000000		0.000048	29.258927														-10.675143																																																															0.000000								-0.000000																																																											-45.718079	28.339990					-1.205745	
 2 	 7																					0.000000		0.000049	30.090928														-12.935024																																																															0.000000								-0.000000																																																											-43.872616	27.922407					-1.205745	
 2 	 8																					0.000000		0.000049	29.907746														-12.269938																																																															0.000000								-0.000000																																																											-44.165524	27.733411					-1.205745	
 2 	 9																					0.000000		0.000048	29.597951														-12.157378																																																															0.000000								-0.000000																																																											-45.111906	28.877029					-1.205745	
 2 	 10																					0.000000		0.000048	29.488531														-11.913515																																																															0.000000								-0.000000																																																											-45.193178	28.823857					-1.205745	
