Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_IMPORT	METHANOL_RE_BE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_HVC	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																																																																		3.309328	4.807382	0.967283	0.321517	0.329412	0.065778	0.831891	0.000000	0.614992	0.000000	0.302227																																																								-39.069147	39.403150	-38.395511	39.010744	-38.554864	39.085672	-38.898263	39.441146	-38.932212	39.267869	-40.676718	40.908181	-38.586014	38.704453	-38.505522	39.134217	-37.103607	37.106344	-38.538384	38.988048																							-15.339391	
 1 	 2																																																																		4.110122	5.399543	1.296051	0.403522	0.378092	0.098082	1.048427	0.000000	0.903766	0.000000	0.340089																																																								-39.079657	39.390781	-38.765132	38.671995	-38.779097	38.843459	-39.046876	39.296555	-38.966335	39.235463	-40.693890	40.889881	-38.600468	38.690941	-38.611633	39.058188	-37.103584	37.106386	-38.667511	38.853474																							-15.700636	
 1 	 3																																																																		4.347559	5.618439	1.456703	0.538849	0.414020	0.127975	1.266986	0.000000	1.083824	0.000000	0.543347																																																								-39.178312	39.304905	-38.835547	38.620492	-38.821241	38.823837	-39.107173	39.240652	-39.024275	39.177420	-40.703634	40.880207	-38.612746	38.678749	-38.725810	38.996800	-37.103557	37.106439	-38.747369	38.784613																							-16.152151	
 1 	 4																																																																		4.033959	5.653950	1.610002	0.666776	0.504994	0.096904	1.683288	0.000000	1.120019	0.000000	0.640361																																																								-39.215397	39.256213	-38.632617	38.800477	-38.781636	38.843003	-39.163799	39.170652	-39.082770	39.119595	-40.065631	40.161135	-38.596011	38.696338	-38.885017	38.765501	-37.103541	37.106471	-38.768916	38.788768																							-16.423071	
 1 	 5																																																																		4.227092	5.797114	1.680850	0.688043	0.584046	0.127788	1.720304	0.000000	1.193893	0.000000	0.698591																																																								-39.254774	39.244850	-38.698556	38.719487	-38.809011	38.790062	-39.197449	39.151233	-39.089600	39.112895	-40.099795	40.122851	-38.612789	38.684402	-38.910549	38.771213	-37.103530	37.106492	-38.790531	38.749043																							-16.603666	
 1 	 6																																																																		4.325525	5.885427	1.659073	0.719635	0.595618	0.135227	1.673160	0.000000	1.191919	0.000000	0.733678																																																								-39.256514	39.222740	-38.710282	38.702095	-38.806841	38.793861	-39.169654	39.171886	-39.100014	39.103325	-40.100670	40.122060	-38.615139	38.682566	-38.866350	38.799955	-37.103514	37.106524	-38.776986	38.756275																							-16.874586	
 1 	 7																																																																		4.279984	5.909818	1.768833	0.780873	0.623002	0.146146	1.634157	0.000000	1.176866	0.000000	0.658335																																																								-39.219351	39.264667	-38.675363	38.735827	-38.803009	38.797071	-39.218577	39.119943	-39.128852	39.074794	-40.112720	40.110029	-38.619945	38.677538	-38.841044	38.822251	-37.103508	37.106535	-38.764990	38.765602																							-16.964911	
 1 	 8																																																																		4.434162	5.970414	1.588940	0.640363	0.536716	0.098702	1.640158	0.000000	1.178912	0.000000	0.799432																																																								-39.281224	39.192933	-38.728449	38.680939	-38.801758	38.798073	-39.119262	39.218299	-39.054876	39.149065	-40.066302	40.156500	-38.594856	38.702062	-38.835189	38.827592	-37.103498	37.106557	-38.759211	38.770312																							-17.145506	
 1 	 9																																																																		4.372309	5.962095	1.635926	0.639466	0.525547	0.082624	1.627939	0.000000	1.119682	0.000000	0.658113																																																								-39.213319	39.266348	-38.697423	38.711766	-38.797627	38.802261	-39.142512	39.194565	-39.054416	39.149502	-40.060694	40.162061	-38.586386	38.709670	-38.829220	38.833841	-37.103498	37.106557	-38.728828	38.799159																							-17.145506	
 1 	 10																																																																		3.971928	5.458870	1.428465	0.467819	0.429386	0.048334	1.375074	0.000000	0.933356	1.021230	0.452601																																																								-39.178893	39.299075	-38.698694	38.711452	-38.798423	38.798808	-39.145836	39.189875	-39.053561	39.148984	-40.760310	40.824577	-38.627583	38.669353	-38.807767	38.853598	-37.394457	37.372727	-38.728950	38.800842																							-16.061881	
 1 	 11																																																																		3.248397	4.598235	1.031181	0.226485	0.286884	0.024189	0.930889	0.000000	0.557007	3.951449	0.200276																																																								-39.234045	39.243912	-38.709389	38.704758	-38.799331	38.801716	-39.174182	39.162177	-39.122776	39.081698	-40.147103	40.074743	-38.730426	38.559071	-38.820280	38.843395	-37.114688	37.095426	-38.751689	38.779628																							-14.797606	
