Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_IMPORT	METHANOL_RE_BE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_HVC	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1		0.474810		0.000000																																																																																-0.029771				-0.000248	-0.013166																				0.000000												0.000000																																											-3403.416399	3402.984774									0.000000	
 1 	 2		0.451277		0.000000																																																																																-0.011919				-0.000099	-0.005271																				0.000000												0.000000																																											-3253.512571	3253.078582									0.000000	
 1 	 3		0.410059		0.000000																																																																																-0.005934				-0.000049	-0.002624																				0.000000												0.000000																																											-3019.493631	3019.092179									0.000000	
 1 	 4		0.533302		0.000000																																																																																-0.071511				-0.000595	-0.031625																				0.000000												0.000000																																											-3490.598357	3490.168786									0.000000	
 1 	 5		0.520857		0.000000																																																																																-0.190697				-0.001586	-0.084333																				0.000000												0.000000																																											-3496.542225	3496.297984									0.000000	
 1 	 6		0.517330		0.000000																																																																																-0.476742				-0.003966	-0.210833																				0.000000												0.000000																																											-3479.022683	3479.196895									0.000000	
 1 	 7		0.498257		0.000000																																																																																-0.923561				-0.007683	-0.408434																				0.000000												0.000000																																											-3511.804546	3512.645967									0.000000	
 1 	 8		0.480984		0.000000																																																																																-0.804391				-0.006692	-0.355732																				0.000000												0.000000																																											-3512.153844	3512.839675									0.000000	
 1 	 9		0.466855		0.000000																																																																																-0.744808				-0.006196	-0.329382																				0.000000												0.000000																																											-3512.451261	3513.064793									0.000000	
 1 	 10		0.456033		0.000000																																																																																-0.834187				-0.006939	-0.368909																				0.000000												0.000000																																											-3512.630794	3513.384797									0.000000	
 1 	 11		0.447623		0.000000																																																																																-0.953353				-0.007931	-0.421609																				0.000000												0.000000																																											-3512.452908	3513.388177									0.000000	
 1 	 12		0.429222		0.000000																																																																																-1.048691				-0.008724	-0.463771																				0.000000												0.000000																																											-3511.806985	3512.898949									0.000000	
 1 	 13		0.392433		0.000000																																																																																-0.953353				-0.007931	-0.421609																				0.000000												0.000000																																											-3510.906540	3511.896999									0.000000	
 1 	 14		0.362547		0.000000																																																																																-0.965271				-0.008030	-0.426879																				0.000000												0.000000																																											-3510.117434	3511.155068									0.000000	
 1 	 15		0.401320		0.000000																																																																																-1.084442				-0.009021	-0.479581																				0.000000												0.000000																																											-3510.743255	3511.914979									0.000000	
 1 	 16		0.493441		0.000000																																																																																-1.132111				-0.009418	-0.500662																				0.000000												0.000000																																											-3514.086927	3515.235677									0.000000	
 1 	 17		0.568175		0.000000																																																																																-1.132111				-0.009418	-0.500662																				0.000000												0.000000																																											-3517.341878	3518.415893									0.000000	
 1 	 18		0.564143		0.000000																																																																																-0.834187				-0.006939	-0.368909																				0.000000												0.000000																																											-3512.689979	3513.335872									0.000000	
 1 	 19		0.547268		0.000000																																																																																-0.595847				-0.004957	-0.263506																				0.000000												0.000000																																											-3471.051658	3471.368699									0.000000	
 1 	 20		0.504601		0.000000																																																																																-0.446819				-0.003717	-0.197600																				0.000000												0.000000																																											-3478.019696	3478.163231									0.000000	
 1 	 21		0.489545		0.000000																																																																																-0.297710				-0.002477	-0.131659																				0.000000												0.000000																																											-3511.355732	3511.298032									0.000000	
 1 	 22		0.446801		0.000000																																																																																-0.190697				-0.001586	-0.084333																				0.000000												0.000000																																											-3521.084399	3520.914215									0.000000	
 1 	 23		0.425053		0.000000																																																																																-0.119186				-0.000991	-0.052708																				0.000000												0.000000																																											-3452.560866	3452.308698									0.000000	
 1 	 24		0.404009		0.000000																																																																																-0.047674				-0.000397	-0.021083																				0.000000												0.000000																																											-3402.108535	3401.773679									0.000000	
 2 	 1		7.181776		0.000000																																																																																-0.029771				-0.000248	-0.013166																				0.000000												0.000000																																											-3470.811151	3463.672559									0.000000	
 2 	 2		6.635235		0.000000																																																																																-0.011919				-0.000099	-0.005271																				0.000000												0.000000																																											-3432.632249	3426.014302									0.000000	
 2 	 3		5.804540		0.000000																																																																																-0.005934				-0.000049	-0.002624																				0.000000												0.000000																																											-3290.828555	3285.032623									0.000000	
 2 	 4		8.762538		0.000000																																																																																-0.071511				-0.000595	-0.031625																				0.000000												0.000000																																											-3541.495996	3532.837190									0.000000	
 2 	 5		8.814248		0.000000																																																																																-0.190697				-0.001586	-0.084333																				0.000000												0.000000																																											-3527.772209	3519.234577									0.000000	
 2 	 6		8.854439		0.000000																																																																																-0.476742				-0.003966	-0.210833																				0.000000												0.000000																																											-3509.784950	3501.622053									0.000000	
 2 	 7		9.199395		0.000000																																																																																-0.923561				-0.007683	-0.408434																				0.000000												0.000000																																											-3512.688468	3504.828751									0.000000	
