Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																												0.037524																-0.037524																																																																																																																																		0.000000	
 1 	 2																												0.039451																-0.039451																																																																																																																																		0.000000	
 1 	 3																												0.039293																-0.039293																																																																																																																																		0.000000	
 1 	 4																												0.037612																-0.037612																																																																																																																																		0.000000	
 1 	 5																												0.036260																-0.036260																																																																																																																																		0.000000	
 1 	 6																												0.034006																-0.034006																																																																																																																																		0.000000	
 1 	 7																												0.033792																-0.033792																																																																																																																																		0.000000	
 1 	 8																												0.034025																-0.034025																																																																																																																																		0.000000	
 1 	 9																												0.033882																-0.033882																																																																																																																																		0.000000	
 1 	 10																												0.034423																-0.034423																																																																																																																																		0.000000	
 1 	 11																												0.033943																-0.033943																																																																																																																																		0.000000	
 1 	 12																												0.034681																-0.034681																																																																																																																																		0.000000	
 1 	 13																												0.034757																-0.034757																																																																																																																																		0.000000	
 1 	 14																												0.033641																-0.033641																																																																																																																																		0.000000	
 1 	 15																												0.032833																-0.032833																																																																																																																																		0.000000	
 1 	 16																												0.033333																-0.033333																																																																																																																																		0.000000	
 1 	 17																												0.033671																-0.033671																																																																																																																																		0.000000	
 1 	 18																												0.033917																-0.033917																																																																																																																																		0.000000	
 1 	 19																												0.033959																-0.033959																																																																																																																																		0.000000	
 1 	 20																												0.033930																-0.033930																																																																																																																																		0.000000	
 1 	 21																												0.034125																-0.034125																																																																																																																																		0.000000	
 1 	 22																												0.036453																-0.036453																																																																																																																																		0.000000	
 1 	 23																												0.036177																-0.036177																																																																																																																																		0.000000	
 1 	 24																												0.036625																-0.036625																																																																																																																																		0.000000	
 2 	 1																												0.017741																-0.017741																																																																																																																																		0.000000	
 2 	 2																												0.017493																-0.017493																																																																																																																																		0.000000	
 2 	 3																												0.017403																-0.017403																																																																																																																																		0.000000	
 2 	 4																												0.017953																-0.017953																																																																																																																																		0.000000	
 2 	 5																												0.017843																-0.017843																																																																																																																																		0.000000	
 2 	 6																												0.017846																-0.017846																																																																																																																																		0.000000	
 2 	 7																												0.018586																-0.018586																																																																																																																																		0.000000	
 2 	 8																												0.018780																-0.018780																																																																																																																																		0.000000	
 2 	 9																												0.016994																-0.016994																																																																																																																																		0.000000	
 2 	 10																												0.016961																-0.016961																																																																																																																																		0.000000	
 2 	 11																												0.019829																-0.019829																																																																																																																																		0.000000	
 2 	 12																												0.020379																-0.020379																																																																																																																																		0.000000	
 2 	 13																												0.020899																-0.020899																																																																																																																																		0.000000	
 2 	 14																												0.021395																-0.021395																																																																																																																																		0.000000	
 2 	 15																												0.021452																-0.021452																																																																																																																																		0.000000	
 2 	 16																												0.020908																-0.020908																																																																																																																																		0.000000	
 2 	 17																												0.019771																-0.019771																																																																																																																																		0.000000	
 2 	 18																												0.018742																-0.018742																																																																																																																																		0.000000	
 2 	 19																												0.016095																-0.016095																																																																																																																																		0.000000	
 2 	 20																												0.018280																-0.018280																																																																																																																																		0.000000	
 2 	 21																												0.018339																-0.018339																																																																																																																																		0.000000	
 2 	 22																												0.018227																-0.018227																																																																																																																																		0.000000	
 2 	 23																												0.018163																-0.018163																																																																																																																																		0.000000	
 2 	 24																												0.018470																-0.018470																																																																																																																																		0.000000	
 3 	 1																												0.026395																-0.026395																																																																																																																																		0.000000	
 3 	 2																												0.025020																-0.025020																																																																																																																																		0.000000	
 3 	 3																												0.023620																-0.023620																																																																																																																																		0.000000	
 3 	 4																												0.025543																-0.025543																																																																																																																																		0.000000	
 3 	 5																												0.022595																-0.022595																																																																																																																																		0.000000	
 3 	 6																												0.018074																-0.018074																																																																																																																																		0.000000	
 3 	 7																												0.017999																-0.017999																																																																																																																																		0.000000	
 3 	 8																												0.018259																-0.018259																																																																																																																																		0.000000	
 3 	 9																												0.018739																-0.018739																																																																																																																																		0.000000	
 3 	 10																												0.020746																-0.020746																																																																																																																																		0.000000	
 3 	 11																												0.022890																-0.022890																																																																																																																																		0.000000	
 3 	 12																												0.024422																-0.024422																																																																																																																																		0.000000	
 3 	 13																												0.024847																-0.024847																																																																																																																																		0.000000	
 3 	 14																												0.024760																-0.024760																																																																																																																																		0.000000	
 3 	 15																												0.024014																-0.024014																																																																																																																																		0.000000	
 3 	 16																												0.022631																-0.022631																																																																																																																																		0.000000	
 3 	 17																												0.020521																-0.020521																																																																																																																																		0.000000	
 3 	 18																												0.017059																-0.017059																																																																																																																																		0.000000	
 3 	 19																												0.025913																-0.025913																																																																																																																																		0.000000	
 3 	 20																												0.021303																-0.021303																																																																																																																																		0.000000	
 3 	 21																												0.021384																-0.021384																																																																																																																																		0.000000	
 3 	 22																												0.021550																-0.021550																																																																																																																																		0.000000	
 3 	 23																												0.024986																-0.024986																																																																																																																																		0.000000	
 3 	 24																												0.025558																-0.025558																																																																																																																																		0.000000	
 4 	 1																												0.024018																-0.024018																																																																																																																																		0.000000	
 4 	 2																												0.021501																-0.021501																																																																																																																																		0.000000	
 4 	 3																												0.020518																-0.020518																																																																																																																																		0.000000	
 4 	 4																												0.024556																-0.024556																																																																																																																																		0.000000	
 4 	 5																												0.022595																-0.022595																																																																																																																																		0.000000	
 4 	 6																												0.015970																-0.015970																																																																																																																																		0.000000	
 4 	 7																												0.014815																-0.014815																																																																																																																																		0.000000	
 4 	 8																												0.014976																-0.014976																																																																																																																																		0.000000	
 4 	 9																												0.015622																-0.015622																																																																																																																																		0.000000	
 4 	 10																												0.014620																-0.014620																																																																																																																																		0.000000	
 4 	 11																												0.016610																-0.016610																																																																																																																																		0.000000	
 4 	 12																												0.017504																-0.017504																																																																																																																																		0.000000	
 4 	 13																												0.019780																-0.019780																																																																																																																																		0.000000	
 4 	 14																												0.019954																-0.019954																																																																																																																																		0.000000	
 4 	 15																												0.019858																-0.019858																																																																																																																																		0.000000	
 4 	 16																												0.019455																-0.019455																																																																																																																																		0.000000	
 4 	 17																												0.018490																-0.018490																																																																																																																																		0.000000	
 4 	 18																												0.016454																-0.016454																																																																																																																																		0.000000	
 4 	 19																												0.022805																-0.022805																																																																																																																																		0.000000	
 4 	 20																												0.016998																-0.016998																																																																																																																																		0.000000	
 4 	 21																												0.022373																-0.022373																																																																																																																																		0.000000	
 4 	 22																												0.022286																-0.022286																																																																																																																																		0.000000	
 4 	 23																												0.024331																-0.024331																																																																																																																																		0.000000	
 4 	 24																												0.023857																-0.023857																																																																																																																																		0.000000	
 5 	 1																												0.028535																-0.028535																																																																																																																																		0.000000	
 5 	 2																												0.028004																-0.028004																																																																																																																																		0.000000	
 5 	 3																												0.027532																-0.027532																																																																																																																																		0.000000	
 5 	 4																												0.027529																-0.027529																																																																																																																																		0.000000	
 5 	 5																												0.025861																-0.025861																																																																																																																																		0.000000	
 5 	 6																												0.023462																-0.023462																																																																																																																																		0.000000	
 5 	 7																												0.022854																-0.022854																																																																																																																																		0.000000	
 5 	 8																												0.027870																-0.027870																																																																																																																																		0.000000	
 5 	 9																												0.023380																-0.023380																																																																																																																																		0.000000	
 5 	 10																												0.023872																-0.023872																																																																																																																																		0.000000	
 5 	 11																												0.024514																-0.024514																																																																																																																																		0.000000	
 5 	 12																												0.024826																-0.024826																																																																																																																																		0.000000	
 5 	 13																												0.025176																-0.025176																																																																																																																																		0.000000	
 5 	 14																												0.025030																-0.025030																																																																																																																																		0.000000	
 5 	 15																												0.024462																-0.024462																																																																																																																																		0.000000	
