Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1	0.000000	0.000000	1.164365																																			-0.000000																																																															0.000000									-0.000007																																																										-0.097164	0.096977					-1.164172	
 1 	 2	0.000000	0.000000	1.165002																																			-0.000000																																																															0.000000									-0.000007																																																										-0.097472	0.096650					-1.164172	
 1 	 3	0.000000	0.000000	1.165262																																			-0.000000																																																															0.000000									-0.000007																																																										-0.097575	0.096492					-1.164172	
 1 	 4	0.000000	0.000000	1.165288																																			-0.000000																																																															0.000000									-0.000007																																																										-0.097563	0.096454					-1.164172	
 1 	 5	0.000000	0.000000	1.164697																																			-0.000000																																																															0.000000									-0.000007																																																										-0.097323	0.096805					-1.164172	
 1 	 6	0.000000	0.000000	1.164464																																			-0.000000																																																															0.000000									-0.000007																																																										-0.097216	0.096931					-1.164172	
 1 	 7	0.000000	0.000000	1.164357																																			-0.000000																																																															0.000000									-0.000007																																																										-0.097164	0.096986					-1.164172	
 1 	 8	0.000000	0.000000	1.164215																																			-0.000000																																																															0.000000									-0.000007																																																										-0.097092	0.097057					-1.164172	
 1 	 9	0.000000	0.000000	1.164148																																			-0.000000																																																															0.000000									-0.000007																																																										-0.097060	0.097090					-1.164172	
 1 	 10	0.000000	0.000000	1.164080																																			-0.000000																																																															0.000000									-0.000007																																																										-0.097025	0.097124					-1.164172	
 1 	 11	0.000000	0.000000	1.164015																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096993	0.097157					-1.164172	
 1 	 12	0.000000	0.000000	1.163957																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096964	0.097186					-1.164172	
 1 	 13	0.000000	0.000000	1.163902																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096937	0.097214					-1.164172	
 1 	 14	0.000000	0.000000	1.163844																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096909	0.097243					-1.164172	
 1 	 15	0.000000	0.000000	1.163789																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096881	0.097271					-1.164172	
 1 	 16	0.000000	0.000000	1.163737																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096855	0.097297					-1.164172	
 1 	 17	0.000000	0.000000	1.163688																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096830	0.097321					-1.164172	
 1 	 18	0.000000	0.000000	1.163640																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096806	0.097345					-1.164172	
 1 	 19	0.000000	0.000000	1.163585																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096778	0.097372					-1.164172	
 1 	 20	0.000000	0.000000	1.163524																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096746	0.097401					-1.164172	
 1 	 21	0.000000	0.000000	1.163454																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096709	0.097433					-1.164172	
 1 	 22	0.000000	0.000000	1.163394																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096674	0.097459					-1.164172	
 1 	 23	0.000000	0.000000	1.163263																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096598	0.097514					-1.164172	
 1 	 24	0.000000	0.000000	1.163083																																			-0.000000																																																															0.000000									-0.000007																																																										-0.096486	0.097582					-1.164172	
 2 	 1	0.000000	0.000000	1.169721																																			-0.000000																																																															0.000006									-0.000141																																																										-0.099916	0.094501					-1.164172	
 2 	 2	0.000000	0.000000	1.170130																																			-0.000000																																																															0.000006									-0.000144																																																										-0.100103	0.094283					-1.164172	
 2 	 3	0.000000	0.000000	1.170466																																			-0.000000																																																															0.000006									-0.000147																																																										-0.100434	0.094281					-1.164172	
 2 	 4	0.000000	0.000000	1.169643																																			-0.000000																																																															0.000006									-0.000140																																																										-0.100084	0.094747					-1.164172	
 2 	 5	0.000000	0.000000	1.169414																																			-0.000000																																																															0.000006									-0.000140																																																										-0.099933	0.094826					-1.164172	
 2 	 6	0.000000	0.000000	1.169484																																			-0.000000																																																															0.000006									-0.000141																																																										-0.099975	0.094797					-1.164172	
 2 	 7	0.000000	0.000000	1.169578																																			-0.000000																																																															0.000006									-0.000141																																																										-0.100028	0.094757					-1.164172	
 2 	 8	0.000000	0.000000	1.169667																																			-0.000000																																																															0.000006									-0.000142																																																										-0.100080	0.094721					-1.164172	
 2 	 9	0.000000	0.000000	1.169784																																			-0.000000																																																															0.000006									-0.000142																																																										-0.100144	0.094668					-1.164172	
 2 	 10	0.000000	0.000000	1.169864																																			-0.000000																																																															0.000006									-0.000142																																																										-0.100186	0.094630					-1.164172	
