Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1											0.008523																																									-0.008523																																																																																																																										0.000000	
 1 	 2											0.008527																																									-0.008527																																																																																																																										0.000000	
 1 	 3											0.008548																																									-0.008548																																																																																																																										0.000000	
 1 	 4											0.008528																																									-0.008528																																																																																																																										0.000000	
 1 	 5											0.008530																																									-0.008530																																																																																																																										0.000000	
 1 	 6											0.008533																																									-0.008533																																																																																																																										0.000000	
 1 	 7											0.008536																																									-0.008536																																																																																																																										0.000000	
 1 	 8											0.008536																																									-0.008536																																																																																																																										0.000000	
 1 	 9											0.008536																																									-0.008536																																																																																																																										0.000000	
 1 	 10											0.008536																																									-0.008536																																																																																																																										0.000000	
 1 	 11											0.008535																																									-0.008535																																																																																																																										0.000000	
 1 	 12											0.008534																																									-0.008534																																																																																																																										0.000000	
 1 	 13											0.008534																																									-0.008534																																																																																																																										0.000000	
 1 	 14											0.008534																																									-0.008534																																																																																																																										0.000000	
 1 	 15											0.008534																																									-0.008534																																																																																																																										0.000000	
 1 	 16											0.008535																																									-0.008535																																																																																																																										0.000000	
 1 	 17											0.008537																																									-0.008537																																																																																																																										0.000000	
 1 	 18											0.008538																																									-0.008538																																																																																																																										0.000000	
 1 	 19											0.008540																																									-0.008540																																																																																																																										0.000000	
 1 	 20											0.008543																																									-0.008543																																																																																																																										0.000000	
 1 	 21											0.008545																																									-0.008545																																																																																																																										0.000000	
 1 	 22											0.008546																																									-0.008546																																																																																																																										0.000000	
 1 	 23											0.008549																																									-0.008549																																																																																																																										0.000000	
 1 	 24											0.008552																																									-0.008552																																																																																																																										0.000000	
 2 	 1											0.169664																																									-0.169664																																																																																																																										0.000000	
 2 	 2											0.168890																																									-0.168890																																																																																																																										0.000000	
 2 	 3											0.168680																																									-0.168680																																																																																																																										0.000000	
 2 	 4											0.169137																																									-0.169137																																																																																																																										0.000000	
 2 	 5											0.168901																																									-0.168901																																																																																																																										0.000000	
 2 	 6											0.168656																																									-0.168656																																																																																																																										0.000000	
 2 	 7											0.168431																																									-0.168431																																																																																																																										0.000000	
 2 	 8											0.168255																																									-0.168255																																																																																																																										0.000000	
 2 	 9											0.168098																																									-0.168098																																																																																																																										0.000000	
 2 	 10											0.167932																																									-0.167932																																																																																																																										0.000000	
 2 	 11											0.167754																																									-0.167754																																																																																																																										0.000000	
 2 	 12											0.167583																																									-0.167583																																																																																																																										0.000000	
 2 	 13											0.167437																																									-0.167437																																																																																																																										0.000000	
 2 	 14											0.167272																																									-0.167272																																																																																																																										0.000000	
 2 	 15											0.167128																																									-0.167128																																																																																																																										0.000000	
 2 	 16											0.166956																																									-0.166956																																																																																																																										0.000000	
 2 	 17											0.166807																																									-0.166807																																																																																																																										0.000000	
 2 	 18											0.166693																																									-0.166693																																																																																																																										0.000000	
 2 	 19											0.166560																																									-0.166560																																																																																																																										0.000000	
 2 	 20											0.166428																																									-0.166428																																																																																																																										0.000000	
 2 	 21											0.166275																																									-0.166275																																																																																																																										0.000000	
 2 	 22											0.166154																																									-0.166154																																																																																																																										0.000000	
 2 	 23											0.165975																																									-0.165975																																																																																																																										0.000000	
 2 	 24											0.165891																																									-0.165891																																																																																																																										0.000000	
 3 	 1											0.018429																																									-0.018429																																																																																																																										0.000000	
 3 	 2											0.018496																																									-0.018496																																																																																																																										0.000000	
 3 	 3											0.018493																																									-0.018493																																																																																																																										0.000000	
 3 	 4											0.018443																																									-0.018443																																																																																																																										0.000000	
 3 	 5											0.018459																																									-0.018459																																																																																																																										0.000000	
 3 	 6											0.018449																																									-0.018449																																																																																																																										0.000000	
 3 	 7											0.018436																																									-0.018436																																																																																																																										0.000000	
 3 	 8											0.018427																																									-0.018427																																																																																																																										0.000000	
 3 	 9											0.018417																																									-0.018417																																																																																																																										0.000000	
 3 	 10											0.018407																																									-0.018407																																																																																																																										0.000000	
 3 	 11											0.018396																																									-0.018396																																																																																																																										0.000000	
 3 	 12											0.018386																																									-0.018386																																																																																																																										0.000000	
 3 	 13											0.018376																																									-0.018376																																																																																																																										0.000000	
 3 	 14											0.018367																																									-0.018367																																																																																																																										0.000000	
 3 	 15											0.018358																																									-0.018358																																																																																																																										0.000000	
 3 	 16											0.018349																																									-0.018349																																																																																																																										0.000000	
 3 	 17											0.018343																																									-0.018343																																																																																																																										0.000000	
 3 	 18											0.018336																																									-0.018336																																																																																																																										0.000000	
 3 	 19											0.018335																																									-0.018335																																																																																																																										0.000000	
