Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1								0.000000																																																																																														-0.000000									0.000000									0.000000			-0.913980																																																	-1832.964298	1833.878278	0.000000	
 1 	 2								0.000000																																																																																														-0.000000									0.000000									0.000000			-1.020733																																																	-1832.884951	1833.905684	0.000000	
 1 	 3								0.000000																																																																																														-0.000000									0.000000									0.000000			-2.663869																																																	-1832.308709	1834.972578	0.000000	
 1 	 4								0.000000																																																																																														-0.000000									0.000000									0.000000			-3.784224																																																	-1831.530576	1835.314800	0.000000	
 1 	 5								0.000000																																																																																														-0.000000									0.000000									0.000000			-3.896973																																																	-1831.473602	1835.370576	0.000000	
 1 	 6								0.000000																																																																																														-0.000000									0.000000									0.000000			-3.953136																																																	-1831.444739	1835.397875	0.000000	
 1 	 7								0.000000																																																																																														-0.000000									0.000000									0.000000			-3.996966																																																	-1831.422517	1835.419483	0.000000	
 1 	 8								0.000000																																																																																														-0.000000									0.000000									0.000000			-4.056918																																																	-1831.393379	1835.450297	0.000000	
 1 	 9								0.000000																																																																																														-0.000000									0.000000									0.000000			-4.048547																																																	-1831.397896	1835.446443	0.000000	
 1 	 10								0.000000																																																																																														-0.000000									0.000000									0.000000			-3.640429																																																	-1831.602076	1835.242504	0.000000	
 1 	 11								0.000000																																																																																														-0.000000									0.000000									0.000000			-3.128075																																																	-1831.858150	1834.986225	0.000000	
 1 	 12								0.000000																																																																																														-0.000000									0.000000									0.000000			-2.651518																																																	-1832.096226	1834.747744	0.000000	
 1 	 13								0.000000																																																																																														-0.000000									0.000000									0.000000			-2.337867																																																	-1832.252981	1834.590848	0.000000	
 1 	 14								0.000000																																																																																														-0.000000									0.000000									0.000000			-2.199426																																																	-1832.322126	1834.521551	0.000000	
 1 	 15								0.000000																																																																																														-0.000000									0.000000									0.000000			-2.236084																																																	-1832.303817	1834.539900	0.000000	
 1 	 16								0.000000																																																																																														-0.000000									0.000000									0.000000			-2.487858																																																	-1832.177967	1834.665824	0.000000	
 1 	 17								0.000000																																																																																														-0.000000									0.000000									0.000000			-2.848550																																																	-1831.997526	1834.846076	0.000000	
 1 	 18								0.000000																																																																																														-0.000000									0.000000									0.000000			-2.886689																																																	-1831.978433	1834.865123	0.000000	
 1 	 19								0.000000																																																																																														-0.000000									0.000000									0.000000			-2.960796																																																	-1831.941520	1834.902317	0.000000	
 1 	 20								0.000000																																																																																														-0.000000									0.000000									0.000000			-3.061139																																																	-1831.891311	1834.952450	0.000000	
 1 	 21								0.000000																																																																																														-0.000000									0.000000									0.000000			-4.588640																																																	-1831.127325	1835.715965	0.000000	
 1 	 22								0.000000																																																																																														-0.000000									0.000000									0.000001			-4.661250																																																	-1831.090870	1835.752120	0.000000	
 1 	 23								0.000000																																																																																														-0.000000									0.000000									0.000000			-4.630621																																																	-1831.105940	1835.736561	0.000000	
 1 	 24								0.000000																																																																																														-0.000000									0.000000									0.000000			-4.707838																																																	-1831.067375	1835.775213	0.000000	
 2 	 1								0.000000																																																																																														-0.000002									0.000001									65.758612			-4.707057																																																	-1863.987659	1802.936105	0.000000	
 2 	 2								0.000000																																																																																														-0.000002									0.000001									19.188443			-4.706977																																																	-1840.618883	1826.137418	0.000000	
 2 	 3								0.000000																																																																																														-0.000002									0.000001									11.034975			-4.706933																																																	-1836.725015	1830.396974	0.000000	
 2 	 4								0.000000																																																																																														-0.000002									0.000001									11.677821			-4.706913																																																	-1836.962913	1829.992006	0.000000	
 2 	 5								0.000000																																																																																														-0.000002									0.000001									6.760967			-4.707008																																																	-1834.428062	1832.374104	0.000000	
 2 	 6								0.000000																																																																																														-0.000002									0.000001									4.581030			-4.707020																																																	-1833.368908	1833.494900	0.000000	
 2 	 7								0.000000																																																																																														-0.000002									0.000001									0.484579			-4.707033																																																	-1831.348450	1835.570906	0.000000	
 2 	 8								0.000000																																																																																														-0.000002									0.000001									0.041654			-4.707044																																																	-1831.144504	1835.809895	0.000000	
 2 	 9								0.000000																																																																																														-0.000002									0.000001									0.037717			-4.707056																																																	-1831.124009	1835.793348	0.000000	
 2 	 10								0.000000																																																																																														-0.000002									0.000001									0.034188			-4.707067																																																	-1831.120678	1835.793559	0.000000	
 2 	 11								0.000000																																																																																														-0.000002									0.000001									0.031248			-4.707079																																																	-1831.114268	1835.790099	0.000000	
 2 	 12								0.000000																																																																																														-0.000002									0.000001									0.027875			-4.707089																																																	-1831.112775	1835.791991	0.000000	
