Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																																		2.329472	22.411968												-0.002882			-0.002649							-0.003098					-0.003340											-0.003298																															-0.001790	-0.006196				-0.006534							-0.004083		-24.705029			-0.002542																																																					0.000000	
 1 	 2																																		2.338674	19.450778												-0.002964			-0.002666							-0.003051					-0.003331											-0.003341																															-0.001802	-0.004653				-0.005661							-0.004249		-21.753704			-0.004029																																																					0.000000	
 1 	 3																																		2.364083	18.387199												-0.002958			-0.002685							-0.002987					-0.003363											-0.003330																															-0.001749	-0.003604				-0.004883							-0.003862		-20.716860			-0.005001																																																					0.000000	
 1 	 4																																		2.328187	20.332118												-0.002949			-0.002870							-0.003093					-0.003342											-0.003326																															-0.001738	-0.004686				-0.006249							-0.004475		-22.626179			-0.001397																																																					0.000000	
 1 	 5																																		2.333097	19.958855												-0.002975			-0.002941							-0.003149					-0.003441											-0.003342																															-0.001759	-0.004701				-0.007303							-0.004358		-22.256660			-0.001324																																																					0.000000	
 1 	 6																																		2.343705	21.108882												-0.002951			-0.002924							-0.003153					-0.003461											-0.003346																															-0.001767	-0.004691				-0.007252							-0.004340		-23.417417			-0.001285																																																					0.000000	
 1 	 7																																		2.350777	22.243234												-0.002972			-0.002924							-0.003164					-0.003482											-0.003357																															-0.001774	-0.004718				-0.006953							-0.004368		-24.559033			-0.001265																																																					0.000000	
 1 	 8																																		2.347057	21.945685												-0.002996			-0.002910							-0.003171					-0.003483											-0.003364																															-0.001776	-0.004770				-0.006605							-0.004406		-24.257998			-0.001262																																																					0.000000	
 1 	 9																																		2.346163	22.108206												-0.002999			-0.002868							-0.003165					-0.003455											-0.003362																															-0.001772	-0.004845				-0.006286							-0.004429		-24.419911			-0.001276																																																					0.000000	
 1 	 10																																		2.340042	21.440136												-0.002978			-0.002801							-0.003148					-0.003410											-0.003346																															-0.001765	-0.004948				-0.006098							-0.004410		-23.745972			-0.001300																																																					0.000000	
 1 	 11																																		2.332052	20.582320												-0.002950			-0.002731							-0.003129					-0.003363											-0.003326																															-0.001757	-0.005070				-0.005944							-0.004373		-22.880408			-0.001320																																																					0.000000	
 1 	 12																																		2.301641	17.602320												-0.002932			-0.002669							-0.003113					-0.003324											-0.003306																															-0.001750	-0.005181				-0.005898							-0.004303		-19.870146			-0.001340																																																					0.000000	
 1 	 13																																		2.278772	16.097522												-0.002918			-0.002626							-0.003100					-0.003296											-0.003288																															-0.001745	-0.005289				-0.005917							-0.004247		-18.342511			-0.001357																																																					0.000000	
 1 	 14																																		2.311963	18.923093												-0.002907			-0.002603							-0.003090					-0.003282											-0.003271																															-0.001741	-0.005379				-0.005951							-0.004187		-21.201285			-0.001359																																																					0.000000	
 1 	 15																																		2.330380	21.236140												-0.002904			-0.002590							-0.003085					-0.003284											-0.003261																															-0.001739	-0.005458				-0.005997							-0.004153		-23.532699			-0.001348																																																					0.000000	
 1 	 16																																		2.337210	22.391799												-0.002910			-0.002587							-0.003086					-0.003296											-0.003254																															-0.001739	-0.005528				-0.006081							-0.004120		-24.695073			-0.001333																																																					0.000000	
 1 	 17																																		2.339648	22.888348												-0.002922			-0.002590							-0.003090					-0.003309											-0.003253																															-0.001741	-0.005580				-0.006197							-0.004111		-25.193887			-0.001315																																																					0.000000	
 1 	 18																																		2.338948	22.905789												-0.002936			-0.002596							-0.003096					-0.003321											-0.003251																															-0.001743	-0.005621				-0.006374							-0.004089		-25.210419			-0.001290																																																					0.000000	
 1 	 19																																		2.340922	23.240538												-0.002951			-0.002603							-0.003102					-0.003331											-0.003251																															-0.001747	-0.005644				-0.006690							-0.004048		-25.546848			-0.001247																																																					0.000000	
 1 	 20																																		2.338519	22.800717												-0.002968			-0.002610							-0.003108					-0.003341											-0.003252																															-0.001751	-0.005659				-0.007108							-0.003989		-25.104258			-0.001192																																																					0.000000	
 1 	 21																																		2.337347	22.630188												-0.002985			-0.002619							-0.003115					-0.003349											-0.003254																															-0.001755	-0.005680				-0.007407							-0.003954		-24.932291			-0.001126																																																					0.000000	
 1 	 22																																		2.328861	21.935695												-0.003002			-0.002630							-0.003119					-0.003355											-0.003257																															-0.001759	-0.005725				-0.007631							-0.003959		-24.229026			-0.001090																																																					0.000000	
 1 	 23																																		2.342934	23.340712												-0.003038			-0.002656							-0.003118					-0.003365											-0.003261																															-0.001769	-0.005845				-0.007825							-0.003972		-25.647768			-0.001027																																																					0.000000	
 1 	 24																																		2.350106	26.829433												-0.002921			-0.002628							-0.003090					-0.003328											-0.003256																															-0.001776	-0.006025				-0.006672							-0.004290		-29.143673			-0.001879																																																					0.000000	
 2 	 1																																		17.926064	15.622041												-0.056208			-0.038977							-0.060395					-0.046996											-0.022576																															-0.032469	-0.096785				-0.074115							-0.026686		-33.027361			-0.065537																																																					0.000000	
 2 	 2																																		18.689349	16.869702												-0.053696			-0.041011							-0.055646					-0.049818											-0.023487																															-0.031269	-0.069047				-0.068134							-0.028403		-35.073759			-0.064781																																																					0.000000	
 2 	 3																																		18.359735	16.183320												-0.055457			-0.042331							-0.055627					-0.049890											-0.024960																															-0.031519	-0.061138				-0.068542							-0.019523		-34.068487			-0.065581																																																					0.000000	
 2 	 4																																		17.885432	15.612283												-0.057040			-0.039270							-0.060609					-0.047286											-0.022708																															-0.030648	-0.095681				-0.077640							-0.027635		-32.976755			-0.062444																																																					0.000000	
 2 	 5																																		17.847680	15.600232												-0.057817			-0.039846							-0.060453					-0.047443											-0.022490																															-0.030897	-0.095358				-0.075488							-0.027607		-32.928723			-0.061790																																																					0.000000	
 2 	 6																																		17.849365	15.646000												-0.058343			-0.040031							-0.060620					-0.047737											-0.022285																															-0.031047	-0.094902				-0.074822							-0.027731		-32.976059			-0.061788																																																					0.000000	
 2 	 7																																		17.858828	15.699716												-0.059257			-0.040201							-0.061228					-0.047990											-0.022116																															-0.031153	-0.094560				-0.074122							-0.027885		-33.038565			-0.061467																																																					0.000000	
