Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.241521	0.000000	0.000000	0.000000	0.000000																																																								-0.467959	0.467959	-0.471350	0.471350	-0.468180	0.468180	-0.468206	0.468206	-0.468265	0.468265	-0.467187	0.467187	-0.468423	0.468423	-2.130498	4.428260	-0.469628	0.469628	-0.467914	0.467914																							-14.539283	
 1 	 2																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.761495	0.000000	0.000000	0.000000	0.000000																																																								-0.470235	0.470235	-0.471900	0.471900	-0.468428	0.468428	-0.468459	0.468459	-0.468483	0.468483	-0.467189	0.467189	-0.468676	0.468676	-2.127219	4.247409	-0.469628	0.469628	-0.468164	0.468164																							-14.881685	
 1 	 3																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.517050	0.000000	0.000000	0.000000	0.000000																																																								-0.470282	0.470282	-0.472074	0.472074	-0.468427	0.468427	-0.468460	0.468460	-0.468483	0.468483	-0.467189	0.467189	-0.468680	0.468680	-2.529066	3.321665	-0.469627	0.469627	-0.468164	0.468164																							-15.309649	
 1 	 4																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.530422	0.000000	0.000000	0.000000	0.000000																																																								-0.467850	0.467850	-0.470726	0.470726	-0.468431	0.468431	-0.468455	0.468455	-0.468480	0.468480	-0.467188	0.467188	-0.468676	0.468676	-2.421755	3.457770	-0.469628	0.469628	-0.468165	0.468165																							-15.566437	
 1 	 5																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.531825	0.000000	0.000000	0.000000	0.000000																																																								-0.468373	0.468373	-0.470951	0.470951	-0.468431	0.468431	-0.468454	0.468454	-0.468479	0.468479	-0.467188	0.467188	-0.468675	0.468675	-2.348865	3.554653	-0.469627	0.469627	-0.468167	0.468167																							-15.737613	
 1 	 6																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.532367	0.000000	0.000000	0.000000	0.000000																																																								-0.468777	0.468777	-0.471000	0.471000	-0.468430	0.468430	-0.468453	0.468453	-0.468477	0.468477	-0.467188	0.467188	-0.468675	0.468675	-2.241397	3.703431	-0.469627	0.469627	-0.468169	0.468169																							-15.994401	
 1 	 7																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.532754	0.000000	0.000000	0.000000	0.000000																																																								-0.468501	0.468501	-0.470974	0.470974	-0.468430	0.468430	-0.468453	0.468453	-0.468477	0.468477	-0.467188	0.467188	-0.468675	0.468675	-2.206540	3.753801	-0.469627	0.469627	-0.468170	0.468170																							-16.080015	
 1 	 8																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.532956	0.000000	0.000000	0.000000	0.000000																																																								-0.468452	0.468452	-0.470927	0.470927	-0.468429	0.468429	-0.468452	0.468452	-0.468476	0.468476	-0.467188	0.467188	-0.468675	0.468675	-2.137802	3.856035	-0.469626	0.469626	-0.468172	0.468172																							-16.251190	
 1 	 9																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.533166	0.000000	0.000000	0.000000	0.000000																																																								-0.468391	0.468390	-0.470919	0.470919	-0.468429	0.468429	-0.468453	0.468453	-0.468476	0.468476	-0.467188	0.467188	-0.468674	0.468674	-2.137900	3.855925	-0.469626	0.469626	-0.468173	0.468173																							-16.251190	
 1 	 10																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.533321	0.000000	0.000000	0.000000	0.000000																																																								-0.468282	0.468282	-0.470924	0.470924	-0.468427	0.468427	-0.468466	0.468466	-0.468501	0.468501	-0.467189	0.467189	-0.468674	0.468674	-2.575531	3.266297	-0.469637	0.469637	-0.468173	0.468173																							-15.224087	
 1 	 11																																																																		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.533490	0.000000	0.000000	0.000000	0.000000																																																								-0.468367	0.468367	-0.470890	0.470890	-0.468427	0.468427	-0.468455	0.468455	-0.468262	0.468262	-0.467186	0.467186	-0.468672	0.468672	-3.167766	2.660033	-0.469621	0.469621	-0.468170	0.468170																							-14.025757	
