Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_IMPORT	METHANOL_RE_BE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_FUEL	ADLIBIO_TO_HVC	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																					0.000000		0.000000	0.556392														-0.000000																																																															0.000000									-0.000000																																																										-148541.709867	148542.359220					-1.205745	
 1 	 2																					0.000000		0.000000	0.556415														-0.000000																																																															0.000000									-0.000000																																																										-148543.734300	148544.383629					-1.205745	
 1 	 3																					0.000000		0.000000	0.556400														-0.000000																																																															0.000000									-0.000000																																																										-148545.224261	148545.873605					-1.205745	
 1 	 4																					0.000000		0.000000	0.556383														-0.000000																																																															0.000000									-0.000000																																																										-148546.197139	148546.846500					-1.205745	
 1 	 5																					0.000000		0.000000	0.556349														-0.000000																																																															0.000000									-0.000000																																																										-148547.242804	148547.892200					-1.205745	
 1 	 6																					0.000000		0.000000	0.556385														-0.000000																																																															0.000000									-0.000000																																																										-148550.212181	148550.861540					-1.205745	
 1 	 7																					0.000000		0.000000	0.556321														-0.000000																																																															0.000000									-0.000000																																																										-148571.794230	148572.443654					-1.205745	
 1 	 8																					0.000000		0.000000	0.556321														-0.000000																																																															0.000000									-0.000000																																																										-148510.632266	148511.281690					-1.205745	
 1 	 9																					0.000000		0.000000	0.556332														-0.000000																																																															0.000000									-0.000000																																																										-148558.054071	148558.703483					-1.205745	
 1 	 10																					0.000000		0.000000	0.556274														-0.000000																																																															0.000000									-0.000000																																																										-148573.088110	148573.737580					-1.205745	
 1 	 11																					0.000000		0.000000	0.556265														-0.000000																																																															0.000000									-0.000000																																																										-148576.049567	148576.699046					-1.205745	
 1 	 12																					0.000000		0.000000	0.556243														-0.000000																																																															0.000000									-0.000000																																																										-148576.273258	148576.922759					-1.205745	
 1 	 13																					0.000000		0.000000	0.556217														-0.000000																																																															0.000000									-0.000000																																																										-148577.274841	148577.924369					-1.205745	
 1 	 14																					0.000000		0.000000	0.556197														-0.000000																																																															0.000000									-0.000000																																																										-148578.547019	148579.196567					-1.205745	
 1 	 15																					0.000000		0.000000	0.556181														-0.000000																																																															0.000000									-0.000000																																																										-148579.844920	148580.494484					-1.205745	
 1 	 16																					0.000000		0.000000	0.556127														-0.000000																																																															0.000000									-0.000000																																																										-148581.749980	148582.399598					-1.205745	
 1 	 17																					0.000000		0.000000	0.556106														-0.000000																																																															0.000000									-0.000000																																																										-148583.952241	148584.601880					-1.205745	
 1 	 18																					0.000000		0.000000	0.556091														-0.000000																																																															0.000000									-0.000000																																																										-148586.453501	148587.103155					-1.205745	
 1 	 19																					0.000000		0.000000	0.556034														-0.000000																																																															0.000000									-0.000000																																																										-148588.464453	148589.114164					-1.205745	
 1 	 20																					0.000000		0.000000	0.556027														-0.000000																																																															0.000000									-0.000000																																																										-148590.358960	148591.008678					-1.205745	
 1 	 21																					0.000000		0.000000	0.555973														-0.000000																																																															0.000000									-0.000000																																																										-148592.377384	148593.027155					-1.205745	
 1 	 22																					0.000000		0.000000	0.555969														-0.000000																																																															0.000000									-0.000000																																																										-148594.262605	148594.912381					-1.205745	
 1 	 23																					0.000000		0.000000	0.555896														-0.000000																																																															0.000000									-0.000000																																																										-148596.401780	148597.051629					-1.205745	
 1 	 24																					0.000000		0.000000	0.555885														-0.000000																																																															0.000000									-0.000000																																																										-148598.397541	148599.047401					-1.205745	
 2 	 1																					0.000000		0.000000	4.367785														-0.000000																																																															0.000000									-0.000000																																																										-146311.381231	146308.219191					-1.205745	
 2 	 2																					0.000000		0.000000	4.367995														-0.000000																																																															0.000000									-0.000000																																																										-146321.360825	146318.198574					-1.205745	
 2 	 3																					0.000000		0.000000	4.368218														-0.000000																																																															0.000000									-0.000000																																																										-146329.874127	146326.711654					-1.205745	
 2 	 4																					0.000000		0.000000	4.368448														-0.000000																																																															0.000000									-0.000000																																																										-146339.550887	146336.388184					-1.205745	
 2 	 5																					0.000000		0.000000	4.368686														-0.000000																																																															0.000000									-0.000000																																																										-146353.314899	146350.151957					-1.205745	
 2 	 6																					0.000000		0.000000	4.368929														-0.000000																																																															0.000000									-0.000000																																																										-146375.407202	146372.244018					-1.205745	
 2 	 7																					0.000000		0.000000	4.369173														-0.000000																																																															0.000000									-0.000000																																																										-146418.417541	146415.254113					-1.205745	
 2 	 8																					0.000000		0.000000	4.369495														-0.000000																																																															0.000000									-0.000000																																																										-146249.333043	146246.169293					-1.205745	
 2 	 9																					0.000000		0.000000	4.369757														-0.000000																																																															0.000000									-0.000000																																																										-146289.670614	146286.506602					-1.205745	
