Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_IMPORT	METHANOL_RE_BE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_FUEL	ADLIBIO_TO_HVC	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.079180						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-8.901848	0.000000															0.000000	
 1 	 2									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.031699						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-8.949329	0.000000															0.000000	
 1 	 3									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.015782						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-8.965246	0.000000															0.000000	
 1 	 4									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.190193						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-8.790835	0.000000															0.000000	
 1 	 5									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.507183						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-8.473846	0.000000															0.000000	
 1 	 6									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-1.267956						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-7.713072	0.000000															0.000000	
 1 	 7									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.456328						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-6.524700	0.000000															0.000000	
 1 	 8									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.139380						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-6.841649	0.000000															0.000000	
 1 	 9									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-1.980912						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-7.000116	0.000000															0.000000	
 1 	 10									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.218627						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-5.599862	0.000000															0.000000	
 1 	 11									14.723638	0.000000	0.000000																										-0.000000									-0.000000			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.535562						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-10.803821	0.000000															0.000000	
 1 	 12									14.723638	0.000000	0.000000																										-0.000000									-0.000000			-0.777609							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.789126						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-10.803821	0.000000															0.000000	
 1 	 13									14.723638	0.000000	0.000000																										-0.000000									-0.000000			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.535562						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-10.803821	0.000000															0.000000	
 1 	 14									14.723638	0.000000	0.000000																										-0.000000									-0.000000			-0.999475							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.567261						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-10.803821	0.000000															0.000000	
 1 	 15									14.723638	0.000000	0.000000																										-0.000000									-0.000000			-0.682526							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.884210						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-10.803821	0.000000															0.000000	
 1 	 16									14.723638	0.000000	0.000000																										-0.000000									-0.000000			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-3.010992						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-10.328392	0.000000															0.000000	
 1 	 17									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-3.010992						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.290185	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-5.097682	0.000000															0.000000	
 1 	 18									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.218627						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-7.809733	0.000000															0.000000	
 1 	 19									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-1.584730						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-8.443630	0.000000															0.000000	
 1 	 20									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-1.188372						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-8.839988	0.000000															0.000000	
 1 	 21									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.791798						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-9.236562	0.000000															0.000000	
 1 	 22									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.507183						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-9.521178	0.000000															0.000000	
 1 	 23									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.316989						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-9.711371	0.000000															0.000000	
 1 	 24									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.126796						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-9.901564	0.000000															0.000000	
 2 	 1									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.079180						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-8.901848	0.000000															0.000000	
 2 	 2									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.031699						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-8.949329	0.000000															0.000000	
 2 	 3									14.723638	0.000000	0.000000																										-0.000000									-7.599400			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.015782						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-8.965246	0.000000															0.000000	
 2 	 4									14.723638	0.000000	0.000000																										-0.000000									-10.049152			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.190193						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-6.341083	0.000000															0.000000	
 2 	 5									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.507183						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-1.562570	0.000000															0.000000	
 2 	 6									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-1.267956						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.801796	0.000000															0.000000	
 2 	 7									14.723638	0.000000	0.000000																										-0.000000									-14.124100			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.456328						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.000000	0.000000															0.000000	
 2 	 8									14.723638	0.000000	0.000000																										-0.000000									-14.441048			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.139380						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.000000	0.000000															0.000000	
 2 	 9									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-1.980912						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.088840	0.000000															0.000000	
 2 	 10									14.723638	0.000000	0.000000																										-0.000000									-14.361801			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.218627						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.000000	0.000000															0.000000	
 2 	 11									14.723638	0.000000	0.000000																										-0.000000									-14.044866			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.535562						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.000000	0.000000															0.000000	
 2 	 12									14.723638	0.000000	0.000000																										-0.000000									-13.791302			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.789126						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.000000	0.000000															0.000000	
 2 	 13									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.535562						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-5.282927	0.000000															0.000000	
 2 	 14									14.723638	0.000000	0.000000																										-0.000000									-4.914428			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.567261						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-5.857694	0.000000															0.000000	
 2 	 15									14.723638	0.000000	0.000000																										-0.000000									-3.418093			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.884210						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-7.037080	0.000000															0.000000	
 2 	 16									14.723638	0.000000	0.000000																										-0.000000									-5.520894			-1.031173							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-3.010992						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			0.000000	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-4.807497	0.000000															0.000000	
 2 	 17									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-3.010992						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.000000	0.941239															0.000000	
 2 	 18									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-2.218627						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.000000	0.148875															0.000000	
 2 	 19									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-1.584730						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.485023	0.000000															0.000000	
 2 	 20									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-1.188372						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-0.881380	0.000000															0.000000	
 2 	 21									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.791798						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-1.277954	0.000000															0.000000	
 2 	 22									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.507183						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-1.562570	0.000000															0.000000	
 2 	 23									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.316989						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-1.752763	0.000000															0.000000	
 2 	 24									14.723638	0.000000	0.000000																										-0.000000									-14.510676			-0.000000							-0.000000					-0.000000						-0.000000	-0.000000		-0.000000		-0.000000								-0.126796						-0.000000								-0.353081						-0.000000			-0.000000					-0.000000	-0.000000			2.209871	0.000000			0.000000					0.000000	-0.000000	0.000000																																			-1.942957	0.000000															0.000000	
