Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_HVC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PT_COLLECTOR	ST_COLLECTOR	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1													0.000001	11.893956																									0.000000	0.000000			0.000000			1.332736	0.709258	0.001000	0.047298				4.096829	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-3.469748		0.000000	0.000000	0.000000	0.000001					-0.000000	-0.008321						-0.014379						-0.000000	-0.071449		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-0.000080	3.082630	-0.000000	0.000000	-0.000000	0.000000	-3.990645	0.071449	-0.000000	0.000000																																																			-11.007598	
 1 	 2													0.000000	11.893955																									0.000000	0.000000			0.000000			1.602497	0.939662	0.001000	0.047298				4.096832	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844350		0.000000	0.000000	0.000000	0.000001					-0.000000	-0.003331						-0.005756						-0.000000	-0.028604		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-0.000079	3.494693	-0.000000	0.000000	-0.000000	0.000000	-3.997364	0.028604	-0.000000	0.000000																																																			-10.552122	
 1 	 3													-0.000000	11.893956																									0.000000	0.000000			0.000000			2.269593	1.123683	0.001000	0.047298				4.096833	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844350		0.000000	0.000000	0.000000	0.000001					-0.000000	-0.001659						-0.002866						-0.000000	-0.014241		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-0.000077	2.326062	-0.000000	0.000000	-0.000000	0.000000	-3.999522	0.014241	-0.000000	0.000000																																																			-10.237016	
 1 	 4													0.000001	11.893955																									0.000000	0.000000			0.000000			2.867489	1.142918	0.001000	0.047295				4.096836	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000001					-0.000000	-0.019987						-0.034538						-0.000000	-0.171623		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-0.000083	1.500408	-0.000000	0.000000	-0.000000	0.000000	-3.976253	0.171623	-0.000000	0.000000																																																			-10.001754	
 1 	 5													0.000001	11.893955																									0.000000	0.000000			0.000000			2.721972	1.122279	0.001000	0.047295				4.096836	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000001					-0.000000	-0.053300						-0.092102						-0.000000	-0.457660		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-0.000083	1.800912	-0.000000	0.000000	-0.000000	0.000000	-3.933939	0.457660	-0.000000	0.000000																																																			-10.087539	
 1 	 6													0.000001	11.893955																									0.000000	0.000000			0.000000			2.626290	1.093292	0.001000	0.047295				4.096835	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000001					-0.000000	-0.133249						-0.230255						-0.000000	-1.144150		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-0.000081	2.644626	-0.000000	0.000000	-0.000000	0.000000	-3.832379	1.144150	-0.000000	0.000000																																																			-10.690045	
 1 	 7													0.000001	11.893955																									0.000000	0.000000			0.000000			2.501596	0.775119	0.001000	0.047295				4.096835	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000000					-0.000000	-0.258135						-0.446057						-0.000000	-2.216487		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-0.000080	4.526810	-0.000000	0.000000	-0.000000	0.000000	-3.673733	2.216487	-0.000000	0.000000																																																			-11.947319	
 1 	 8													0.000001	11.893954																									0.000000	0.000000			0.000000			3.187850	0.829201	0.001000	0.047291				4.096836	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000001					-0.000000	-0.224827						-0.388501						-0.000000	-1.930486		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-0.000083	1.237351	-0.000000	0.000000	-0.000000	0.000000	-0.000004	1.930486	-0.000000	0.000000																																																			-13.162782	
 1 	 9													0.000001	11.893954																									0.000000	0.000000			0.005596			3.559018	0.975645	0.001000	0.047291				4.096838	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000001					-0.000000	-0.208174						-0.359724						-0.000000	-1.787491		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-0.000083	1.259300	-0.000000	0.000000	-0.000000	0.000000	-0.000004	1.787491	-0.000000	0.000000																																																			-13.753372	
 1 	 10													0.000001	11.552075																									0.000000	0.000000			1.372957			4.353795	1.145538	0.001000	0.047291				4.096832	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000001					-0.000000	-0.233155						-0.402892						-0.000000	-2.001995		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-0.500562	0.000086	-0.000000	0.000000	-0.000000	0.000000	-0.000005	2.001995	-0.000000	0.000000																																																			-13.915674	
 1 	 11													0.000000	10.963488																									0.000000	0.000000			5.527015			3.972597	1.128519	0.001000	0.047291				4.096833	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000000					-0.000000	-0.266462						-0.460446						-0.000000	-2.287984		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-3.382585	0.000080	-0.000000	0.000000	-0.000000	0.000000	-0.000005	2.287984	-0.000000	0.000000																																																			-14.110038	
 1 	 12													0.000001	10.472056																									0.000000	0.000000			10.311996			3.715398	1.711026	0.001000	0.047289				4.096834	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000000					-0.000000	-0.293109						-0.506492						-0.000001	-2.516790		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-7.654540	0.000079	-0.000000	0.000000	-0.000000	0.000000	-0.000006	2.516790	-0.000000	0.000001																																																			-14.384245	
 1 	 13													0.000001	10.171692																									0.000000	0.000000			11.254807			3.466772	2.364311	0.001000	0.047289				4.096834	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000000					-0.000000	-0.266462						-0.460446						-0.000000	-2.287984		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-9.053091	0.000078	-0.000000	0.000000	-0.000000	0.000000	-0.000007	2.287984	-0.000000	0.000000																																																			-14.105492	
 1 	 14													0.000001	10.245879																									0.000000	0.000000			9.756745			2.484695	2.722438	0.001000	0.047289				4.096834	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000000					-0.000000	-0.269793						-0.466202						-0.000000	-2.316588		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-7.035304	0.000079	-0.000000	0.000000	-0.000000	0.000000	-0.000008	2.316588	-0.000000	0.000000																																																			-14.066365	
 1 	 15													0.000001	10.618752																									0.000000	0.000000			6.650661			1.919179	3.289467	0.001000	0.047289				4.096834	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000000					-0.000000	-0.303101						-0.523758						-0.000001	-2.602589		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-4.365438	0.000079	-0.000000	0.000000	-0.000000	0.000000	-0.000010	2.602589	-0.000000	0.000001																																																			-13.913668	
 1 	 16													0.000000	10.985071																									0.000000	0.000000			2.666842			2.127165	4.554569	0.001000	0.047285				4.096835	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000000					-0.000000	-0.316425						-0.546781						-0.000001	-2.716992		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-2.361660	0.000081	-0.000000	0.000000	-0.000000	0.000000	-0.000012	2.716992	-0.000000	0.000001																																																			-13.736683	
 1 	 17													0.000001	11.023828																									0.000000	0.000000			0.432195			3.046115	5.636785	0.001000	0.047285				4.096835	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000000					-0.000000	-0.316425						-0.546781						-0.000001	-2.716992		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-2.067102	0.000081	-0.000000	0.000000	-0.000000	0.000000	-0.000015	2.716992	-0.000000	0.000001																																																			-13.836514	
 1 	 18													0.000000	10.841059																									0.000000	0.000000			0.000000			4.159656	6.391346	0.001000	0.047285				4.096834	0.000000	0.000000						-0.000000	-2.072635	0.000000	0.000000	0.000000	0.000000	0.000000						-4.844351		0.000000	0.000000	0.000000	0.000001					-0.000000	-0.233155						-0.402892						-0.000000	-2.001995		-0.165100							-0.652565		-0.000000	-0.000000		0.000000	-0.000000	-0.000000		-0.000000		-0.000000	0.000000	-0.000000		-0.000000	0.217363							-0.000000	-0.000000	-0.000000					-2.682344	0.000080	-0.000000	0.000000	-0.000000	0.000000	-0.000020	2.001995	-0.000000	0.000000																																																			-14.701563	
