Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_HVC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PT_COLLECTOR	ST_COLLECTOR	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																																																									10.410285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000016	-0.514799	4.643798	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-14.539283	
 1 	 2																																																																									14.534503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000017	0.000016	-1.851928	2.199111	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-14.881685	
 1 	 3																																																																									14.534504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000017	0.000016	-1.662416	2.437561	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-15.309649	
 1 	 4																																																																									14.534506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000016	-1.546255	2.578188	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-15.566437	
 1 	 5																																																																									14.534506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000017	-1.475203	2.678311	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-15.737613	
 1 	 6																																																																									14.534506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000017	-1.372859	2.832755	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-15.994401	
 1 	 7																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000017	-1.339777	2.885287	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-16.080015	
 1 	 8																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000017	-1.274468	2.991153	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-16.251190	
 1 	 9																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000016	-1.274379	2.991063	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-16.251190	
 1 	 10																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000017	0.000016	-1.693418	2.382999	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-15.224087	
 1 	 11																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000017	0.000016	-2.285351	1.776603	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-14.025757	
 1 	 12																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000017	0.000016	-2.933745	1.312229	-0.000017	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-12.912989	
 1 	 13																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000017	0.000016	-3.426298	1.034416	-0.000017	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-12.142623	
 1 	 14																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000017	0.000016	-3.654544	0.920311	-0.000017	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-11.800273	
 1 	 15																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000017	0.000016	-3.596282	0.947662	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-11.885886	
 1 	 16																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000017	0.000016	-3.204927	1.155446	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-12.485025	
 1 	 17																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000017	-2.677533	1.483980	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-13.340953	
 1 	 18																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000016	-2.625258	1.517318	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-13.426567	
 1 	 19																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000016	-2.527346	1.590581	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-13.597742	
 1 	 20																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000016	-2.477582	1.626431	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-13.683355	
 1 	 21																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000016	-2.380888	1.700912	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-13.854530	
 1 	 22																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000016	-2.286586	1.777837	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-14.025757	
 1 	 23																																																																									14.534507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																																																															-0.000016	0.000016	-2.240297	1.817110	-0.000017	0.000017	-0.000017	0.000017	-0.000017	0.000017	-0.000016	0.000016	-0.000017	0.000017	-0.000017	0.000017	-0.000015	0.000015	-0.000016	0.000016																															-14.111319	
