Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	GAS_TO_HVC	HABER_BOSCH	AMMONIA_TO_H2	OIL_TO_HVC	INDUSTRY_CCS	ADLIBIO_TO_HVC	ADLIBIO_TO_FUEL	ATM_CCS	BIO_HYDROLYSIS	BIOMASS_TO_METHANOL	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	METHANE_TO_METHANOL	METHANOL_TO_HVC	REDIFUEL	SMR	SYN_METHANATION	SYN_METHANOLATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																														4.733357												-1.237263	-3.496094																																																																																																																																			0.000000	
 1 	 2																														4.817574												-1.433330	-3.384244																																																																																																																																			0.000000	
 1 	 3																														5.082020												-1.510220	-3.571800																																																																																																																																			0.000000	
 1 	 4																														5.316324												-1.657119	-3.659205																																																																																																																																			0.000000	
 1 	 5																														5.112033												-2.279017	-2.833016																																																																																																																																			0.000000	
 1 	 6																														5.062140												-2.218301	-2.843839																																																																																																																																			0.000000	
 1 	 7																														5.654101												-1.893851	-3.760250																																																																																																																																			0.000000	
 1 	 8																														6.488231												-2.263349	-4.224882																																																																																																																																			0.000000	
 1 	 9																														7.540749												-3.214342	-4.326407																																																																																																																																			0.000000	
 1 	 10																														7.935783												-3.505152	-4.430630																																																																																																																																			0.000000	
 1 	 11																														7.883223												-3.348490	-4.534733																																																																																																																																			0.000000	
 1 	 12																														2.854716												-2.854426	-0.000291																																																																																																																																			0.000000	
 1 	 13																														0.000115												-0.000048	-0.000066																																																																																																																																			0.000000	
 1 	 14																														0.000128												-0.000058	-0.000070																																																																																																																																			0.000000	
 1 	 15																														7.614753												-3.591789	-4.022964																																																																																																																																			0.000000	
 1 	 16																														7.544141												-3.556995	-3.987147																																																																																																																																			0.000000	
 1 	 17																														8.286578												-3.989357	-4.297221																																																																																																																																			0.000000	
 1 	 18																														9.400234												-4.869470	-4.530765																																																																																																																																			0.000000	
 1 	 19																														10.147600												-5.599313	-4.548287																																																																																																																																			0.000000	
 1 	 20																														10.633394												-6.085107	-4.548287																																																																																																																																			0.000000	
 1 	 21																														10.687088												-6.138801	-4.548287																																																																																																																																			0.000000	
 1 	 22																														11.056505												-6.478413	-4.578092																																																																																																																																			0.000000	
 1 	 23																														11.268340												-6.691983	-4.576357																																																																																																																																			0.000000	
 1 	 24																														11.341387												-6.793100	-4.548287																																																																																																																																			0.000000	
 2 	 1																														11.314643												-6.766357	-4.548286																																																																																																																																			0.000000	
 2 	 2																														11.385823												-6.886617	-4.499206																																																																																																																																			0.000000	
 2 	 3																														11.400906												-6.968869	-4.432037																																																																																																																																			0.000000	
 2 	 4																														11.264266												-6.923858	-4.340408																																																																																																																																			0.000000	
 2 	 5																														11.267446												-6.766381	-4.501065																																																																																																																																			0.000000	
 2 	 6																														10.970544												-6.462437	-4.508108																																																																																																																																			0.000000	
 2 	 7																														10.765079												-6.215348	-4.549732																																																																																																																																			0.000000	
 2 	 8																														10.459919												-5.921010	-4.538909																																																																																																																																			0.000000	
 2 	 9																														9.806926												-5.758793	-4.048133																																																																																																																																			0.000000	
 2 	 10																														8.647862												-5.182188	-3.465674																																																																																																																																			0.000000	
 2 	 11																														6.918451												-4.272835	-2.645615																																																																																																																																			0.000000	
 2 	 12																														7.918687												-3.573415	-4.345272																																																																																																																																			0.000000	
 2 	 13																														7.784180												-3.311375	-4.472806																																																																																																																																			0.000000	
 2 	 14																														8.200665												-3.689174	-4.511492																																																																																																																																			0.000000	
 2 	 15																														7.926590												-3.384107	-4.542482																																																																																																																																			0.000000	
 2 	 16																														7.749841												-3.183481	-4.566361																																																																																																																																			0.000000	
 2 	 17																														7.764252												-3.197891	-4.566361																																																																																																																																			0.000000	
 2 	 18																														7.744478												-3.185315	-4.559163																																																																																																																																			0.000000	
 2 	 19																														7.790841												-3.273663	-4.517178																																																																																																																																			0.000000	
 2 	 20																														7.614547												-3.223306	-4.391242																																																																																																																																			0.000000	
 2 	 21																														7.374661												-2.983797	-4.390864																																																																																																																																			0.000000	
 2 	 22																														7.110678												-2.846576	-4.264102																																																																																																																																			0.000000	
 2 	 23																														6.388800												-2.376450	-4.012350																																																																																																																																			0.000000	
 2 	 24																														5.442495												-1.947964	-3.494532																																																																																																																																			0.000000	
 3 	 1																														5.000942												-1.838182	-3.162760																																																																																																																																			0.000000	
 3 	 2																														3.972302												-1.333646	-2.638656																																																																																																																																			0.000000	
 3 	 3																														3.324830												-1.410116	-1.914714																																																																																																																																			0.000000	
 3 	 4																														4.136383												-1.828087	-2.308296																																																																																																																																			0.000000	
 3 	 5																														5.101656												-2.542071	-2.559585																																																																																																																																			0.000000	
 3 	 6																														6.499518												-3.291165	-3.208353																																																																																																																																			0.000000	
 3 	 7																														6.734377												-3.447775	-3.286602																																																																																																																																			0.000000	
 3 	 8																														5.388168												-2.574752	-2.813416																																																																																																																																			0.000000	
 3 	 9																														5.134673												-2.576584	-2.558089																																																																																																																																			0.000000	
 3 	 10																														5.328548												-2.084154	-3.244394																																																																																																																																			0.000000	
 3 	 11																														4.245341												-1.596771	-2.648570																																																																																																																																			0.000000	
 3 	 12																														2.565176												-0.855677	-1.709499																																																																																																																																			0.000000	
 3 	 13																														3.030181												-0.838769	-2.191412																																																																																																																																			0.000000	
 3 	 14																														2.909609												-1.036724	-1.872885																																																																																																																																			0.000000	
 3 	 15																														2.109541												-0.981213	-1.128328																																																																																																																																			0.000000	
 3 	 16																														1.643443												-1.576841	-0.066602																																																																																																																																			0.000000	
 3 	 17																														2.809083												-2.751431	-0.057652																																																																																																																																			0.000000	
 3 	 18																														2.702808												-2.525233	-0.177576																																																																																																																																			0.000000	
 3 	 19																														3.081473												-1.415934	-1.665539																																																																																																																																			0.000000	
 3 	 20																														3.566328												-1.794900	-1.771428																																																																																																																																			0.000000	
 3 	 21																														3.253331												-1.365158	-1.888174																																																																																																																																			0.000000	
 3 	 22																														2.586028												-0.600588	-1.985439																																																																																																																																			0.000000	
 3 	 23																														1.961570												-0.673566	-1.288004																																																																																																																																			0.000000	
 3 	 24																														2.268887												-0.707417	-1.561470																																																																																																																																			0.000000	
 4 	 1																														2.892425												-1.058278	-1.834147																																																																																																																																			0.000000	
 4 	 2																														2.926693												-1.296406	-1.630288																																																																																																																																			0.000000	
 4 	 3																														2.392592												-1.187149	-1.205442																																																																																																																																			0.000000	
 4 	 4																														2.360956												-1.219796	-1.141160																																																																																																																																			0.000000	
 4 	 5																														2.374130												-1.300808	-1.073322																																																																																																																																			0.000000	
 4 	 6																														2.125265												-1.348773	-0.776492																																																																																																																																			0.000000	
 4 	 7																														1.887625												-0.987309	-0.900316																																																																																																																																			0.000000	
 4 	 8																														1.576932												-0.760499	-0.816432																																																																																																																																			0.000000	
 4 	 9																														1.519535												-0.869564	-0.649971																																																																																																																																			0.000000	
 4 	 10																														1.364695												-0.925214	-0.439481																																																																																																																																			0.000000	
 4 	 11																														1.037779												-0.786455	-0.251324																																																																																																																																			0.000000	
 4 	 12																														0.848089												-0.659330	-0.188759																																																																																																																																			0.000000	
 4 	 13																														0.802085												-0.599033	-0.203052																																																																																																																																			0.000000	
 4 	 14																														0.658506												-0.470039	-0.188467																																																																																																																																			0.000000	
 4 	 15																														0.572281												-0.422878	-0.149403																																																																																																																																			0.000000	
 4 	 16																														0.650828												-0.440939	-0.209889																																																																																																																																			0.000000	
 4 	 17																														0.629066												-0.456747	-0.172319																																																																																																																																			0.000000	
 4 	 18																														0.951530												-0.747190	-0.204340																																																																																																																																			0.000000	
 4 	 19																														0.997996												-0.789722	-0.208274																																																																																																																																			0.000000	
 4 	 20																														1.068233												-0.560466	-0.507766																																																																																																																																			0.000000	
 4 	 21																														1.595917												-0.709688	-0.886229																																																																																																																																			0.000000	
 4 	 22																														2.175117												-0.937808	-1.237309																																																																																																																																			0.000000	
 4 	 23																														2.554863												-1.010348	-1.544515																																																																																																																																			0.000000	
 4 	 24																														2.235282												-1.282485	-0.952796																																																																																																																																			0.000000	
 5 	 1																														2.075223												-1.687913	-0.387310																																																																																																																																			0.000000	
 5 	 2																														2.482022												-1.974582	-0.507440																																																																																																																																			0.000000	
 5 	 3																														2.719855												-1.750619	-0.969236																																																																																																																																			0.000000	
 5 	 4																														3.584427												-2.164800	-1.419627																																																																																																																																			0.000000	
