Td 	 Time	AMMONIA	AMMONIA_RE_BE	AMMONIA_RE_IMPORT	BIODIESEL	BIODIESEL_BE	BIOETHANOL	CO2_ATM	CO2_CAPTURED	CO2_EMISSIONS	CO2_INDUSTRY	COAL	DIESEL	ELEC_EXPORT	ELECTRICITY	GAS	GAS_RE_BE	GAS_RE_IMPORT	GASOLINE	H2	H2_RE_BE	H2_RE_IMPORT	LFO	LFO_RE_BE	METHANOL	METHANOL_RE_BE	METHANOL_RE_IMPORT	RES_GEO	RES_HYDRO	RES_SOLAR	RES_WIND	URANIUM	WASTE	WET_BIOMASS	WOOD	WOOD_PRODUCTION	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	GAS_TO_HVC	HABER_BOSCH	AMMONIA_TO_H2	OIL_TO_HVC	INDUSTRY_CCS	ADLIBIO_TO_HVC	ADLIBIO_TO_FUEL	ATM_CCS	BIO_HYDROLYSIS	BIOMASS_TO_METHANOL	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	METHANE_TO_METHANOL	METHANOL_TO_HVC	REDIFUEL	SMR	SYN_METHANATION	SYN_METHANOLATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																																														5.096944	0.000000	0.000000	0.000044	0.000000	0.000000	0.000000	0.000010	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-1.901507	4.545131																	-6.620731	
 1 	 2																																														5.096938	0.000000	0.000000	0.000057	0.000000	0.000000	0.000000	0.000012	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-1.903313	4.546928																	-6.620731	
 1 	 3																																														5.096928	0.000000	0.000000	0.000076	0.000000	0.000000	0.000000	0.000014	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-1.899394	4.542998																	-6.620731	
 1 	 4																																														5.096906	0.000000	0.000000	0.000120	0.000000	0.000000	0.000000	0.000018	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-1.899342	4.542919																	-6.620731	
 1 	 5																																														5.096846	0.000000	0.000000	0.000242	0.000000	0.000000	0.000000	0.000017	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-1.884177	4.527693																	-6.620731	
 1 	 6																																														2.532476	0.000000	0.000000	5.169165	0.000000	0.000000	0.000000	0.000055	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-2.996262	3.035187																	-6.620731	
 1 	 7																																														2.494227	0.000000	0.000000	5.246263	0.000000	0.000000	0.000000	0.000110	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-3.024233	3.024255																	-6.620731	
 1 	 8																																														3.661814	0.000000	0.000000	2.892792	0.000000	0.000000	0.000000	1.185946	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-3.023859	3.023928																	-6.620731	
 1 	 9																																														3.589319	0.000000	0.000000	3.038919	0.000000	0.000000	0.000000	1.112345	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-3.023489	3.023528																	-6.620731	
 1 	 10																																														1.271248	0.000000	0.000000	6.469372	0.000000	0.000000	0.000000	0.000001	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-3.020239	3.020240																	-6.620731	
 1 	 11																																														0.000001	0.000000	0.000000	8.224778	0.000000	0.000000	0.000000	0.000000	0.000005																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-3.246743	2.762582																	-6.620731	
 1 	 12																																														0.000000	0.000000	0.000000	8.224779	0.000000	0.000000	0.000000	0.000000	3.847479																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-5.649417	1.317782																	-6.620731	
 1 	 13																																														0.000000	0.000000	0.000000	8.224779	0.000000	0.000000	0.000000	0.000000	3.847479																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-5.649340	1.317705																	-6.620731	
 1 	 14																																														0.000000	0.000000	0.000000	8.224779	0.000000	0.000000	0.000000	0.000000	3.847479																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-5.649445	1.317810																	-6.620731	
 1 	 15																																														0.000001	0.000000	0.000000	8.224778	0.000000	0.000000	0.000000	0.000000	3.688360																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-5.544856	1.372339																	-6.620731	
 1 	 16																																														0.000001	0.000000	0.000000	8.224778	0.000000	0.000000	0.000000	0.000000	0.000002																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-3.269687	2.785528																	-6.620731	
 1 	 17																																														4.080388	0.000000	0.000000	0.000094	0.000000	0.000000	0.000000	0.000001	0.000001																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-1.532851	5.192990																	-6.620731	
 1 	 18																																														4.080415	0.000000	0.000000	0.000062	0.000000	0.000000	0.000000	0.000001	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-1.536230	5.196373																	-6.620731	
 1 	 19																																														4.205747	0.000000	0.000000	0.000116	0.000000	0.000000	0.000000	0.000001	0.000000																																																			0.000000	-1.119892	-0.000000	0.000001									-0.000000		-0.000000																																					-1.574987	5.109746																	-6.620731	
