Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_IMPORT	METHANOL_RE_BE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_HVC	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																													4.680680													-1.229086	-3.451594																																																																																																																																			0.000000	
 1 	 2																													4.765026													-1.423859	-3.341167																																																																																																																																			0.000000	
 1 	 3																													5.026577													-1.500241	-3.526336																																																																																																																																			0.000000	
 1 	 4																													5.258797													-1.646168	-3.612629																																																																																																																																			0.000000	
 1 	 5																													5.060911													-2.263956	-2.796955																																																																																																																																			0.000000	
 1 	 6																													5.011282													-2.203642	-2.807640																																																																																																																																			0.000000	
 1 	 7																													5.593722													-1.881335	-3.712387																																																																																																																																			0.000000	
 1 	 8																													6.419495													-2.248392	-4.171104																																																																																																																																			0.000000	
 1 	 9																													7.464439													-3.193102	-4.271337																																																																																																																																			0.000000	
 1 	 10																													7.856223													-3.481990	-4.374234																																																																																																																																			0.000000	
 1 	 11																													7.803374													-3.326363	-4.477011																																																																																																																																			0.000000	
 1 	 12																													3.415283													-3.003625	-0.411658																																																																																																																																			0.000000	
 1 	 13																													0.000359													-0.000205	-0.000155																																																																																																																																			0.000000	
 1 	 14																													0.000202													-0.000104	-0.000098																																																																																																																																			0.000000	
 1 	 15																													7.539810													-3.568054	-3.971756																																																																																																																																			0.000000	
 1 	 16																													7.469884													-3.533489	-3.936395																																																																																																																																			0.000000	
 1 	 17																													8.205517													-3.962995	-4.242522																																																																																																																																			0.000000	
 1 	 18																													9.310385													-4.837292	-4.473093																																																																																																																																			0.000000	
 1 	 19																													10.052705													-5.562313	-4.490392																																																																																																																																			0.000000	
 1 	 20																													10.535289													-6.044897	-4.490392																																																																																																																																			0.000000	
 1 	 21																													10.588628													-6.098236	-4.490392																																																																																																																																			0.000000	
 1 	 22																													10.955422													-6.435604	-4.519818																																																																																																																																			0.000000	
 1 	 23																													11.165868													-6.647763	-4.518105																																																																																																																																			0.000000	
 1 	 24																													11.238604													-6.748211	-4.490392																																																																																																																																			0.000000	
 2 	 1																													11.212038													-6.721646	-4.490392																																																																																																																																			0.000000	
 2 	 2																													11.283049													-6.841112	-4.441937																																																																																																																																			0.000000	
 2 	 3																													11.298445													-6.922821	-4.375624																																																																																																																																			0.000000	
 2 	 4																													11.163265													-6.878105	-4.285159																																																																																																																																			0.000000	
 2 	 5																													11.165432													-6.721663	-4.443769																																																																																																																																			0.000000	
 2 	 6																													10.870450													-6.419727	-4.450723																																																																																																																																			0.000000	
 2 	 7																													10.666087													-6.174271	-4.491817																																																																																																																																			0.000000	
 2 	 8																													10.363010													-5.881878	-4.481132																																																																																																																																			0.000000	
 2 	 9																													9.717336													-5.720733	-3.996602																																																																																																																																			0.000000	
 2 	 10																													8.569495													-5.147938	-3.421557																																																																																																																																			0.000000	
 2 	 11																													6.856533													-4.244594	-2.611939																																																																																																																																			0.000000	
 2 	 12																													7.839758													-3.549799	-4.289959																																																																																																																																			0.000000	
 2 	 13																													7.705360													-3.289490	-4.415870																																																																																																																																			0.000000	
 2 	 14																													8.118852													-3.664788	-4.454064																																																																																																																																			0.000000	
 2 	 15																													7.846401													-3.361742	-4.484659																																																																																																																																			0.000000	
 2 	 16																													7.670675													-3.162441	-4.508234																																																																																																																																			0.000000	
 2 	 17																													7.684990													-3.176756	-4.508234																																																																																																																																			0.000000	
 2 	 18																													7.665391													-3.164263	-4.501128																																																																																																																																			0.000000	
 2 	 19																													7.711706													-3.252028	-4.459678																																																																																																																																			0.000000	
 2 	 20																													7.537347													-3.202003	-4.335344																																																																																																																																			0.000000	
 2 	 21																													7.299048													-2.964077	-4.334971																																																																																																																																			0.000000	
 2 	 22																													7.037586													-2.827763	-4.209823																																																																																																																																			0.000000	
 2 	 23																													6.322018													-2.360743	-3.961275																																																																																																																																			0.000000	
 2 	 24																													5.385140													-1.935090	-3.450050																																																																																																																																			0.000000	
 3 	 1																													4.948537													-1.826035	-3.122502																																																																																																																																			0.000000	
 3 	 2																													3.929903													-1.324833	-2.605070																																																																																																																																			0.000000	
 3 	 3																													3.291141													-1.400798	-1.890342																																																																																																																																			0.000000	
 3 	 4																													4.094918													-1.816006	-2.278913																																																																																																																																			0.000000	
 3 	 5																													5.052275													-2.525272	-2.527003																																																																																																																																			0.000000	
 3 	 6																													6.436928													-3.269414	-3.167514																																																																																																																																			0.000000	
 3 	 7																													6.669756													-3.424989	-3.244767																																																																																																																																			0.000000	
 3 	 8																													5.335341													-2.557737	-2.777604																																																																																																																																			0.000000	
 3 	 9																													5.085086													-2.559559	-2.525528																																																																																																																																			0.000000	
