Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_IMPORT	METHANOL_RE_BE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	ADLIBIO_TO_HVC	ADLIBIO_TO_FUEL	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	REDIFUEL	SMR	SYN_METHANATION	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																	3.116854																															-0.000000					-3.116854					-0.000000																																																																																																																				0.000000	
 1 	 2																	3.116980																															-0.000000					-3.116980					-0.000000																																																																																																																				0.000000	
 1 	 3																	3.116989																															-0.000000					-3.116989					-0.000000																																																																																																																				0.000000	
 1 	 4																	3.116991																															-0.000000					-3.116991					-0.000000																																																																																																																				0.000000	
 1 	 5																	3.116992																															-0.000000					-3.116992					-0.000000																																																																																																																				0.000000	
 1 	 6																	3.116992																															-0.000000					-3.116992					-0.000000																																																																																																																				0.000000	
 1 	 7																	3.116993																															-0.000000					-3.116993					-0.000000																																																																																																																				0.000000	
 1 	 8																	3.116993																															-0.000000					-3.116993					-0.000000																																																																																																																				0.000000	
 1 	 9																	3.116993																															-0.000000					-3.116993					-0.000000																																																																																																																				0.000000	
 1 	 10																	3.077674																															-0.000000					-3.077674					-0.000000																																																																																																																				0.000000	
 1 	 11																	0.000000																															-0.000000					-0.000000					-0.000000																																																																																																																				0.000000	
 1 	 12																	0.000000																															-0.000000					-0.000000					-0.000000																																																																																																																				0.000000	
 1 	 13																	0.000000																															-0.000000					-0.000000					-0.000000																																																																																																																				0.000000	
 1 	 14																	0.000000																															-0.000000					-0.000000					-0.000000																																																																																																																				0.000000	
 1 	 15																	0.000000																															-0.000000					-0.000000					-0.000000																																																																																																																				0.000000	
 1 	 16																	0.000002																															-0.000000					-0.000002					-0.000000																																																																																																																				0.000000	
 1 	 17																	0.000051																															-0.000000					-0.000051					-0.000000																																																																																																																				0.000000	
 1 	 18																	0.000075																															-0.000000					-0.000075					-0.000000																																																																																																																				0.000000	
 1 	 19																	0.000146																															-0.000000					-0.000146					-0.000000																																																																																																																				0.000000	
 1 	 20																	0.000567																															-0.000000					-0.000567					-0.000000																																																																																																																				0.000000	
 1 	 21																	1.817274																															-0.000000					-1.817274					-0.000000																																																																																																																				0.000000	
 1 	 22																	3.061479																															-0.000000					-3.061479					-0.000000																																																																																																																				0.000000	
 1 	 23																	3.116993																															-0.000000					-3.116993					-0.000000																																																																																																																				0.000000	
 1 	 24																	3.108787																															-0.000000					-3.108787					-0.000000																																																																																																																				0.000000	
 2 	 1																	0.000842																															-0.000000					-0.000841					-0.000000																																																																																																																				0.000000	
 2 	 2																	0.001978																															-0.000000					-0.001977					-0.000000																																																																																																																				0.000000	
 2 	 3																	0.020795																															-0.000000					-0.020794					-0.000000																																																																																																																				0.000000	
 2 	 4																	2.496869																															-0.000000					-2.496869					-0.000000																																																																																																																				0.000000	
 2 	 5																	2.992715																															-0.000000					-2.992714					-0.000000																																																																																																																				0.000000	
 2 	 6																	3.108231																															-0.000000					-3.108230					-0.000000																																																																																																																				0.000000	
 2 	 7																	3.115536																															-0.000000					-3.115535					-0.000000																																																																																																																				0.000000	
 2 	 8																	3.116187																															-0.000000					-3.116186					-0.000000																																																																																																																				0.000000	
 2 	 9																	3.116431																															-0.000000					-3.116430					-0.000000																																																																																																																				0.000000	
 2 	 10																	3.116564																															-0.000000					-3.116563					-0.000000																																																																																																																				0.000000	
 2 	 11																	3.116651																															-0.000000					-3.116650					-0.000000																																																																																																																				0.000000	
 2 	 12																	3.116711																															-0.000000					-3.116710					-0.000000																																																																																																																				0.000000	
 2 	 13																	3.116756																															-0.000000					-3.116755					-0.000000																																																																																																																				0.000000	
 2 	 14																	3.116970																															-0.000000					-3.116969					-0.000000																																																																																																																				0.000000	
 2 	 15																	3.116972																															-0.000000					-3.116971					-0.000000																																																																																																																				0.000000	
 2 	 16																	3.116970																															-0.000000					-3.116969					-0.000000																																																																																																																				0.000000	
 2 	 17																	3.116967																															-0.000001					-3.116966					-0.000000																																																																																																																				0.000000	
 2 	 18																	3.116963																															-0.000001					-3.116963					-0.000000																																																																																																																				0.000000	
 2 	 19																	3.116961																															-0.000001					-3.116960					-0.000000																																																																																																																				0.000000	
 2 	 20																	3.116958																															-0.000001					-3.116957					-0.000000																																																																																																																				0.000000	
 2 	 21																	3.116956																															-0.000001					-3.116955					-0.000000																																																																																																																				0.000000	
 2 	 22																	3.116954																															-0.000001					-3.116953					-0.000000																																																																																																																				0.000000	
 2 	 23																	3.116952																															-0.000001					-3.116951					-0.000000																																																																																																																				0.000000	
 2 	 24																	3.116951																															-0.000001					-3.116950					-0.000000																																																																																																																				0.000000	
 3 	 1																	3.116988																															-0.000000					-3.116987					-0.000000																																																																																																																				0.000000	
 3 	 2																	3.116988																															-0.000000					-3.116987					-0.000000																																																																																																																				0.000000	
 3 	 3																	3.116988																															-0.000000					-3.116988					-0.000000																																																																																																																				0.000000	
 3 	 4																	3.116988																															-0.000000					-3.116988					-0.000000																																																																																																																				0.000000	
 3 	 5																	3.116988																															-0.000000					-3.116988					-0.000000																																																																																																																				0.000000	
 3 	 6																	3.116988																															-0.000000					-3.116988					-0.000000																																																																																																																				0.000000	
 3 	 7																	3.116988																															-0.000000					-3.116988					-0.000000																																																																																																																				0.000000	
 3 	 8																	3.116988																															-0.000000					-3.116988					-0.000000																																																																																																																				0.000000	
 3 	 9																	3.116989																															-0.000000					-3.116988					-0.000000																																																																																																																				0.000000	
 3 	 10																	3.116989																															-0.000000					-3.116988					-0.000000																																																																																																																				0.000000	
 3 	 11																	3.116989																															-0.000000					-3.116988					-0.000000																																																																																																																				0.000000	
 3 	 12																	3.116989																															-0.000000					-3.116989					-0.000000																																																																																																																				0.000000	
 3 	 13																	3.116989																															-0.000000					-3.116989					-0.000000																																																																																																																				0.000000	
 3 	 14																	3.116989																															-0.000000					-3.116989					-0.000000																																																																																																																				0.000000	
 3 	 15																	3.116989																															-0.000000					-3.116989					-0.000000																																																																																																																				0.000000	
 3 	 16																	3.116989																															-0.000000					-3.116989					-0.000000																																																																																																																				0.000000	
